,drug,cell_line,IC50
57161,Oxaliplatin,HUTU80,2.523343
57162,P22077,HUTU80,2.445165
57163,PCI-34051,HUTU80,3.140035
57164,PD173074,HUTU80,-0.104221
57165,PF-4708671,HUTU80,2.159028
57166,PFI-1,HUTU80,3.267682
57167,PFI3,HUTU80,4.446799
57168,PLX-4720,HUTU80,2.970039
57169,PRIMA-1MET,HUTU80,2.870274
57170,PRT062607,HUTU80,2.065575
57171,Paclitaxel,HUTU80,-5.983476
57172,Palbociclib,HUTU80,1.061202
57173,Pevonedistat,HUTU80,-2.632023
57174,Picolinici-acid,HUTU80,4.365799
57175,Pictilisib,HUTU80,-0.331267
57176,Piperlongumine,HUTU80,1.338571
57177,Pyridostatin,HUTU80,-0.035203
57178,RO-3306,HUTU80,0.651051
57179,RVX-208,HUTU80,4.142861
57180,Rapamycin,HUTU80,-5.539846
57181,Refametinib,HUTU80,0.517706
57182,Ribociclib,HUTU80,1.16526
57183,Romidepsin,HUTU80,-6.119994
57184,Ruxolitinib,HUTU80,3.705522
57185,SB216763,HUTU80,4.727998
57186,SB505124,HUTU80,2.461404
57187,SB590885,HUTU80,1.995124
57188,SCH772984,HUTU80,0.809577
57189,SL0101,HUTU80,4.613395
57190,SN-38,HUTU80,-5.997157
57191,Sabutoclax,HUTU80,-1.932295
57192,Sapitinib,HUTU80,1.696865
57193,Savolitinib,HUTU80,2.333774
57194,Sepantronium bromide,HUTU80,-6.170905
57195,Serdemetan,HUTU80,1.321625
57196,Sinularin,HUTU80,3.355055
57197,Sorafenib,HUTU80,0.557772
57198,Staurosporine,HUTU80,-4.920596
57199,Talazoparib,HUTU80,-3.090788
57200,Tanespimycin,HUTU80,0.238586
57201,Taselisib,HUTU80,0.830925
57202,Telomerase Inhibitor IX,HUTU80,-1.44659
57203,Temozolomide,HUTU80,4.836209
57204,Temsirolimus,HUTU80,-2.994121
57205,Topotecan,HUTU80,-1.156368
57206,Tozasertib,HUTU80,-2.350967
57207,Trametinib,HUTU80,-1.385076
57208,Tretinoin,HUTU80,3.714539
57209,Ulixertinib,HUTU80,0.764937
57210,Uprosertib,HUTU80,2.394312
57211,VE-822,HUTU80,1.806307
57212,VE821,HUTU80,2.579597
57213,VX-11e,HUTU80,-0.058977
57214,Venetoclax,HUTU80,2.018785
57215,Vincristine,HUTU80,-4.017133
57216,Vinorelbine,HUTU80,-5.949013
57217,Vismodegib,HUTU80,3.380279
57218,Vorinostat,HUTU80,0.635356
57219,WEHI-539,HUTU80,3.987096
57220,WIKI4,HUTU80,3.006495
57221,WZ4003,HUTU80,3.262352
57222,Wee1 Inhibitor,HUTU80,0.504501
57223,Wnt-C59,HUTU80,3.023648
57224,XAV939,HUTU80,3.531615
57225,YK-4-279,HUTU80,0.181289
57226,ZM447439,HUTU80,-0.23728
57227,Zoledronate,HUTU80,2.235994
57228,5-Fluorouracil,OE21,4.357222
57229,5-azacytidine,OE21,3.147551
57230,A-366,OE21,4.763045
57231,ABT737,OE21,3.562321
57232,AGI-5198,OE21,4.395008
57233,AGI-6780,OE21,4.223374
57234,AGK2,OE21,3.444678
57235,AMG-319,OE21,5.248809
57236,AT13148,OE21,4.633149
57237,AZ6102,OE21,2.513399
57238,AZ960,OE21,2.185656
57239,AZD1208,OE21,5.29399
57240,AZD1332,OE21,3.177319
57241,AZD2014,OE21,1.424025
57242,AZD4547,OE21,3.407723
57243,AZD5153,OE21,3.857543
57244,AZD5363,OE21,1.19759
57245,AZD5438,OE21,2.005456
57246,AZD5582,OE21,1.888339
57247,AZD5991,OE21,3.48308
57248,AZD6738,OE21,1.15522
57249,AZD7762,OE21,-0.907687
57250,AZD8055,OE21,-0.705926
57251,AZD8186,OE21,2.944711
57252,Acetalax,OE21,1.290619
57253,Afuresertib,OE21,0.721535
57254,Alisertib,OE21,2.855725
57255,Alpelisib,OE21,3.980117
57256,Avagacestat,OE21,4.444487
57257,Axitinib,OE21,3.745844
57258,BI-2536,OE21,-0.09936
57259,BIBR-1532,OE21,5.937064
57260,BMS-536924,OE21,1.673571
57261,BMS-754807,OE21,2.331499
57262,Bleomycin,OE21,2.929193
57263,Bleomycin (50 uM),OE21,1.570953
57264,Bortezomib,OE21,-4.898595
57265,Bosutinib,OE21,1.949859
57266,Buparlisib,OE21,0.650274
57267,CCT007093,OE21,5.212048
57268,CPI-637,OE21,5.062493
57269,CZC24832,OE21,5.387686
57270,Camptothecin,OE21,-0.960179
57271,Carmustine,OE21,7.078016
57272,Cediranib,OE21,1.290891
57273,Cisplatin,OE21,3.649055
57274,Crizotinib,OE21,3.067948
57275,Cyclophosphamide,OE21,5.769385
57276,Cytarabine,OE21,2.52259
57277,Dacarbazine,OE21,5.549393
57278,Dactinomycin,OE21,-3.352214
57279,Dactolisib,OE21,-1.84845
57280,Dasatinib,OE21,0.169397
57281,Dinaciclib,OE21,-2.973211
57282,Docetaxel,OE21,-4.204211
57283,Doramapimod,OE21,5.847421
57284,EHT-1864,OE21,4.825896
57285,EPZ004777,OE21,5.471501
57286,EPZ5676,OE21,6.33755
57287,Elephantin,OE21,6.088233
57288,Entinostat,OE21,2.879804
57289,Entospletinib,OE21,5.074027
57290,Epirubicin,OE21,0.332679
57291,Fludarabine,OE21,6.504169
57292,Foretinib,OE21,1.465422
57293,Fulvestrant,OE21,3.963196
57294,GDC0810,OE21,4.79169
57295,GNE-317,OE21,0.228588
57296,GSK-LSD1,OE21,3.041606
57297,GSK1904529A,OE21,5.175211
57298,GSK2110183B,OE21,2.018122
57299,GSK2578215A,OE21,4.173763
57300,GSK2606414,OE21,3.971962
57301,GSK2801,OE21,5.764631
57302,GSK2830371,OE21,5.979404
57303,GSK343,OE21,4.266431
57304,GSK591,OE21,5.640353
57305,GW441756,OE21,2.872792
57306,Gallibiscoquinazole,OE21,3.676818
57307,Gefitinib,OE21,0.373656
57308,Gemcitabine,OE21,2.018991
57309,I-BET-762,OE21,2.731195
57310,I-BRD9,OE21,4.745188
57311,ICL-SIRT078,OE21,4.491516
57312,IWP-2,OE21,2.722582
57313,Ibrutinib,OE21,1.584025
57314,Ipatasertib,OE21,1.978537
57315,Irinotecan,OE21,4.452772
57316,JQ1,OE21,0.48984
57317,KRAS (G12C) Inhibitor-12,OE21,4.261179
57318,KU-55933,OE21,5.105726
57319,LCL161,OE21,4.177411
57320,LGK974,OE21,4.155809
57321,LJI308,OE21,5.978772
57322,LMP744,OE21,0.41724
57323,LY2109761,OE21,4.313167
57324,Lapatinib,OE21,1.286187
57325,Leflunomide,OE21,5.494289
57326,Lenalidomide,OE21,5.745301
57327,Lestaurtinib,OE21,0.481923
57328,Linsitinib,OE21,4.149982
57329,Luminespib,OE21,-1.604198
57330,MG-132,OE21,-1.396386
57331,MIM1,OE21,4.315033
57332,MIRA-1,OE21,6.223944
57333,MK-1775,OE21,0.14818
57334,MK-2206,OE21,1.652518
57335,MK-8776,OE21,1.529796
57336,ML323,OE21,6.049515
57337,MN-64,OE21,5.820147
57338,Methotrexate,OE21,-2.247406
57339,Mirin,OE21,5.517968
57340,Mitoxantrone,OE21,1.312296
57341,Motesanib,OE21,5.348019
57342,Mycophenolic acid,OE21,1.872823
57343,N-acetyl cysteine,OE21,10.111839
57344,NVP-ADW742,OE21,2.594172
57345,Navitoclax,OE21,3.700517
57346,Nelarabine,OE21,6.672096
57347,Nilotinib,OE21,4.847734
57348,Nutlin-3a (-),OE21,5.673217
57349,OF-1,OE21,4.454971
57350,OSI-027,OE21,4.047485
57351,OTX015,OE21,2.046947
57352,Obatoclax Mesylate,OE21,-1.18805
57353,Olaparib,OE21,5.128782
57354,Osimertinib,OE21,-0.360285
57355,Oxaliplatin,OE21,5.329991
57356,P22077,OE21,4.993985
57357,PCI-34051,OE21,5.95622
57358,PD173074,OE21,4.211983
57359,PFI-1,OE21,3.96841
57360,PFI3,OE21,5.817527
57361,PLX-4720,OE21,5.527475
57362,POMHEX,OE21,2.851934
57363,PRIMA-1MET,OE21,6.264443
57364,PRT062607,OE21,4.065434
57365,Paclitaxel,OE21,-0.727986
57366,Palbociclib,OE21,3.375103
57367,Pevonedistat,OE21,-1.273785
57368,Picolinici-acid,OE21,5.154663
57369,Pictilisib,OE21,0.571197
57370,Pyridostatin,OE21,2.875289
57371,RO-3306,OE21,5.961477
57372,RVX-208,OE21,5.746439
57373,Rapamycin,OE21,-3.232396
57374,Refametinib,OE21,1.363428
57375,Remodelin,OE21,6.685002
57376,Ribociclib,OE21,3.687329
57377,Romidepsin,OE21,-5.291046
57378,Ruxolitinib,OE21,4.809941
57379,SB216763,OE21,5.948557
57380,SB590885,OE21,3.45478
57381,SCH772984,OE21,1.87869
57382,SN-38,OE21,3.237707
57383,Sabutoclax,OE21,0.727401
57384,Sapitinib,OE21,0.130464
57385,Savolitinib,OE21,2.011796
57386,Sepantronium bromide,OE21,-2.85014
57387,Serdemetan,OE21,2.758172
57388,Sinularin,OE21,4.232576
57389,Sorafenib,OE21,3.424383
57390,Staurosporine,OE21,-3.26601
57391,Talazoparib,OE21,5.608
57392,Tanespimycin,OE21,-1.067837
57393,Taselisib,OE21,0.450166
57394,Telomerase Inhibitor IX,OE21,0.725177
57395,Temozolomide,OE21,7.245999
57396,Temsirolimus,OE21,-2.013016
57397,Topotecan,OE21,-0.237398
57398,Trametinib,OE21,-0.897879
57399,UNC0379,OE21,3.521235
57400,UNC0638,OE21,4.301448
57401,Ulixertinib,OE21,2.444942
57402,Uprosertib,OE21,1.030736
57403,VE-822,OE21,0.875862
57404,VE821,OE21,2.936171
57405,VX-11e,OE21,2.337379
57406,Venetoclax,OE21,2.189447
57407,Vinblastine,OE21,-3.982004
57408,Vincristine,OE21,-2.090179
57409,Vinorelbine,OE21,-4.239526
57410,Vismodegib,OE21,5.277795
57411,Vorinostat,OE21,2.893117
57412,WEHI-539,OE21,4.932119
57413,WIKI4,OE21,4.163099
57414,WZ4003,OE21,3.624138
57415,Wee1 Inhibitor,OE21,2.214049
57416,Wnt-C59,OE21,4.546187
57417,XAV939,OE21,3.921675
57418,YK-4-279,OE21,2.356799
57419,ZM447439,OE21,2.28079
57420,Zoledronate,OE21,4.369966
57421,glutathione,OE21,10.001147
57422,5-Fluorouracil,HSC4,3.296117
57423,5-azacytidine,HSC4,2.998109
57424,A-366,HSC4,4.304489
57425,ABT737,HSC4,3.290195
57426,AGI-5198,HSC4,5.4079
57427,AGI-6780,HSC4,5.084492
57428,AGK2,HSC4,3.507902
57429,AMG-319,HSC4,4.397015
57430,AT13148,HSC4,4.930617
57431,AZ6102,HSC4,3.985769
57432,AZ960,HSC4,3.368353
57433,AZD1208,HSC4,5.476702
57434,AZD1332,HSC4,5.345824
57435,AZD2014,HSC4,4.646723
57436,AZD4547,HSC4,3.789659
57437,AZD5153,HSC4,3.428008
57438,AZD5363,HSC4,1.794925
57439,AZD5438,HSC4,4.582907
57440,AZD5582,HSC4,5.387745
57441,AZD5991,HSC4,5.571202
57442,AZD6738,HSC4,1.332783
57443,AZD7762,HSC4,-0.332731
57444,AZD8055,HSC4,1.382536
57445,AZD8186,HSC4,2.804866
57446,Acetalax,HSC4,1.374391
57447,Afuresertib,HSC4,1.388316
57448,Alisertib,HSC4,2.328055
57449,Alpelisib,HSC4,5.018503
57450,Avagacestat,HSC4,3.636605
57451,Axitinib,HSC4,3.56792
57452,BI-2536,HSC4,0.490935
57453,BIBR-1532,HSC4,4.960936
57454,BMS-536924,HSC4,1.819642
57455,BMS-754807,HSC4,4.254212
57456,Bleomycin,HSC4,2.244253
57457,Bleomycin (50 uM),HSC4,2.231582
57458,Bortezomib,HSC4,-3.99675
57459,Bosutinib,HSC4,0.657706
57460,Buparlisib,HSC4,1.849653
57461,CCT007093,HSC4,5.644196
57462,CPI-637,HSC4,4.186465
57463,CZC24832,HSC4,5.649661
57464,Camptothecin,HSC4,-3.110484
57465,Carmustine,HSC4,6.501691
57466,Cediranib,HSC4,1.95593
57467,Cisplatin,HSC4,2.015363
57468,Crizotinib,HSC4,4.562439
57469,Cyclophosphamide,HSC4,5.652027
57470,Cytarabine,HSC4,1.661483
57471,Dacarbazine,HSC4,6.186757
57472,Dactinomycin,HSC4,-3.059509
57473,Dactolisib,HSC4,-0.249365
57474,Dasatinib,HSC4,0.011397
57475,Dinaciclib,HSC4,-3.272451
57476,Docetaxel,HSC4,0.321441
57477,Doramapimod,HSC4,4.587308
57478,EHT-1864,HSC4,1.381713
57479,EPZ004777,HSC4,5.883654
57480,EPZ5676,HSC4,5.042619
57481,Elephantin,HSC4,6.130941
57482,Entinostat,HSC4,4.207735
57483,Entospletinib,HSC4,4.580967
57484,Epirubicin,HSC4,-0.989004
57485,Fludarabine,HSC4,5.467206
57486,Foretinib,HSC4,1.935945
57487,Fulvestrant,HSC4,3.260358
57488,GDC0810,HSC4,5.652027
57489,GNE-317,HSC4,1.405387
57490,GSK-LSD1,HSC4,3.295374
57491,GSK1904529A,HSC4,4.512497
57492,GSK2110183B,HSC4,1.885009
57493,GSK2578215A,HSC4,5.650878
57494,GSK2606414,HSC4,5.585849
57495,GSK2801,HSC4,5.122131
57496,GSK2830371,HSC4,4.767266
57497,GSK343,HSC4,4.155743
57498,GSK591,HSC4,5.003313
57499,GW441756,HSC4,2.667594
57500,Gallibiscoquinazole,HSC4,2.996244
57501,Gefitinib,HSC4,0.797335
57502,Gemcitabine,HSC4,-3.318106
57503,I-BET-762,HSC4,5.608336
57504,I-BRD9,HSC4,5.212375
57505,ICL-SIRT078,HSC4,4.518969
57506,IWP-2,HSC4,3.067648
57507,Ibrutinib,HSC4,4.149801
57508,Ipatasertib,HSC4,2.210132
57509,Irinotecan,HSC4,1.322209
57510,JQ1,HSC4,3.009067
57511,KRAS (G12C) Inhibitor-12,HSC4,5.645595
57512,KU-55933,HSC4,5.312457
57513,LCL161,HSC4,5.103368
57514,LGK974,HSC4,2.315214
57515,LJI308,HSC4,5.098867
57516,LMP744,HSC4,-0.875328
57517,LY2109761,HSC4,5.055699
57518,Lapatinib,HSC4,2.692471
57519,Leflunomide,HSC4,4.340056
57520,Lenalidomide,HSC4,4.654996
57521,Lestaurtinib,HSC4,-0.292075
57522,Linsitinib,HSC4,5.583487
57523,Luminespib,HSC4,-1.590599
57524,MG-132,HSC4,-0.646424
57525,MIM1,HSC4,4.706228
57526,MIRA-1,HSC4,6.00286
57527,MK-1775,HSC4,1.748868
57528,MK-2206,HSC4,3.789832
57529,MK-8776,HSC4,1.860161
57530,ML323,HSC4,2.990739
57531,MN-64,HSC4,5.308868
57532,Methotrexate,HSC4,-0.239003
57533,Mirin,HSC4,4.844149
57534,Mitoxantrone,HSC4,1.394507
57535,Motesanib,HSC4,5.371035
57536,Mycophenolic acid,HSC4,2.563266
57537,N-acetyl cysteine,HSC4,9.812037
57538,NVP-ADW742,HSC4,3.701524
57539,Navitoclax,HSC4,1.885352
57540,Nelarabine,HSC4,6.316214
57541,Nilotinib,HSC4,4.008171
57542,Nutlin-3a (-),HSC4,4.906594
57543,OF-1,HSC4,0.171659
57544,OSI-027,HSC4,2.240094
57545,OTX015,HSC4,5.137887
57546,Obatoclax Mesylate,HSC4,0.468095
57547,Olaparib,HSC4,3.981602
57548,Osimertinib,HSC4,0.514041
57549,Oxaliplatin,HSC4,5.531253
57550,P22077,HSC4,4.837662
57551,PCI-34051,HSC4,5.600662
57552,PD173074,HSC4,4.253469
57553,PFI-1,HSC4,4.372778
57554,PFI3,HSC4,5.591886
57555,PLX-4720,HSC4,5.639216
57556,POMHEX,HSC4,2.308621
57557,PRIMA-1MET,HSC4,6.69851
57558,PRT062607,HSC4,5.418374
57559,Paclitaxel,HSC4,-3.000655
57560,Palbociclib,HSC4,5.845333
57561,Pevonedistat,HSC4,-0.785741
57562,Picolinici-acid,HSC4,5.561203
57563,Pictilisib,HSC4,1.705952
57564,Pyridostatin,HSC4,3.629878
57565,RO-3306,HSC4,3.577882
57566,RVX-208,HSC4,5.570272
57567,Rapamycin,HSC4,-1.258601
57568,Refametinib,HSC4,2.039353
57569,Remodelin,HSC4,2.766912
57570,Ribociclib,HSC4,4.254997
57571,Romidepsin,HSC4,-4.624379
57572,Ruxolitinib,HSC4,4.965731
57573,SB216763,HSC4,4.518579
57574,SB590885,HSC4,3.878176
57575,SCH772984,HSC4,3.672066
57576,SN-38,HSC4,-5.641375
57577,Sabutoclax,HSC4,-1.13091
57578,Sapitinib,HSC4,2.251089
57579,Savolitinib,HSC4,2.039098
57580,Sepantronium bromide,HSC4,-4.039398
57581,Serdemetan,HSC4,4.602366
57582,Sinularin,HSC4,4.356891
57583,Sorafenib,HSC4,2.064604
57584,Staurosporine,HSC4,-1.902928
57585,Talazoparib,HSC4,1.034662
57586,Tanespimycin,HSC4,0.579566
57587,Taselisib,HSC4,1.868923
57588,Telomerase Inhibitor IX,HSC4,0.363631
57589,Temozolomide,HSC4,7.132952
57590,Temsirolimus,HSC4,3.26006
57591,Topotecan,HSC4,-1.843147
57592,Trametinib,HSC4,1.069194
57593,UNC0379,HSC4,5.478669
57594,UNC0638,HSC4,4.958879
57595,Ulixertinib,HSC4,2.892411
57596,Uprosertib,HSC4,2.479006
57597,VE-822,HSC4,3.326649
57598,VE821,HSC4,4.341024
57599,VX-11e,HSC4,4.782167
57600,Venetoclax,HSC4,3.27499
57601,Vinblastine,HSC4,-1.168879
57602,Vincristine,HSC4,3.340008
57603,Vinorelbine,HSC4,0.558715
57604,Vismodegib,HSC4,4.606597
57605,Vorinostat,HSC4,2.420415
57606,WEHI-539,HSC4,5.103721
57607,WIKI4,HSC4,4.287153
57608,WZ4003,HSC4,5.650063
57609,Wee1 Inhibitor,HSC4,3.000648
57610,Wnt-C59,HSC4,2.753077
57611,XAV939,HSC4,4.757311
57612,YK-4-279,HSC4,4.688953
57613,ZM447439,HSC4,4.409859
57614,Zoledronate,HSC4,4.030362
57615,glutathione,HSC4,9.155482
57616,5-Fluorouracil,HT1197,5.791835
57617,ABT737,HT1197,2.152683
57618,AGI-5198,HT1197,5.55143
57619,AGI-6780,HT1197,5.3853
57620,AMG-319,HT1197,6.306728
57621,AT13148,HT1197,4.494627
57622,AZ6102,HT1197,2.204116
57623,AZ960,HT1197,3.184396
57624,AZD1208,HT1197,6.18906
57625,AZD1332,HT1197,5.128879
57626,AZD2014,HT1197,2.804038
57627,AZD4547,HT1197,4.344459
57628,AZD5153,HT1197,-0.203448
57629,AZD5363,HT1197,2.375491
57630,AZD5438,HT1197,4.377711
57631,AZD5582,HT1197,2.361232
57632,AZD5991,HT1197,6.293549
57633,AZD6738,HT1197,2.622401
57634,AZD7762,HT1197,0.873744
57635,AZD8186,HT1197,2.850332
57636,Acetalax,HT1197,5.731244
57637,Afuresertib,HT1197,1.173935
57638,Alisertib,HT1197,4.867374
57639,Alpelisib,HT1197,3.4438
57640,Avagacestat,HT1197,5.30479
57641,BI-2536,HT1197,4.240785
57642,BIBR-1532,HT1197,4.184285
57643,BMS-536924,HT1197,1.947068
57644,BMS-754807,HT1197,3.683614
57645,Bleomycin,HT1197,1.950012
57646,Bleomycin (50 uM),HT1197,2.865245
57647,Bortezomib,HT1197,-4.502592
57648,Bosutinib,HT1197,2.481284
57649,Buparlisib,HT1197,0.478925
57650,CCT007093,HT1197,5.801241
57651,CZC24832,HT1197,6.306468
57652,Camptothecin,HT1197,-1.330792
57653,Carmustine,HT1197,6.725653
57654,Cediranib,HT1197,3.861509
57655,Cisplatin,HT1197,3.666483
57656,Crizotinib,HT1197,4.992243
57657,Cyclophosphamide,HT1197,5.55537
57658,Cytarabine,HT1197,4.488383
57659,Dacarbazine,HT1197,6.057346
57660,Dactinomycin,HT1197,-4.260461
57661,Dactolisib,HT1197,-1.902357
57662,Dasatinib,HT1197,1.799242
57663,Dinaciclib,HT1197,-1.933307
57664,Docetaxel,HT1197,-0.225423
57665,Doramapimod,HT1197,5.813517
57666,EHT-1864,HT1197,4.095115
57667,EPZ004777,HT1197,6.161845
57668,EPZ5676,HT1197,5.715662
57669,Elephantin,HT1197,4.290542
57670,Entinostat,HT1197,2.706492
57671,Entospletinib,HT1197,4.647712
57672,Epirubicin,HT1197,-1.273538
57673,Fludarabine,HT1197,6.610317
57674,Foretinib,HT1197,2.540924
57675,Fulvestrant,HT1197,4.726962
57676,GDC0810,HT1197,5.407284
57677,GNE-317,HT1197,-0.012946
57678,GSK-LSD1,HT1197,3.324886
57679,GSK1904529A,HT1197,3.670452
57680,GSK2110183B,HT1197,2.718795
57681,GSK2578215A,HT1197,4.88418
57682,GSK2606414,HT1197,3.645768
57683,GSK2801,HT1197,5.973965
57684,GSK2830371,HT1197,6.05124
57685,GSK343,HT1197,3.949749
57686,GSK591,HT1197,4.546448
57687,GW441756,HT1197,3.375016
57688,Gallibiscoquinazole,HT1197,2.620537
57689,Gefitinib,HT1197,4.037803
57690,Gemcitabine,HT1197,4.286554
57691,I-BET-762,HT1197,2.556237
57692,I-BRD9,HT1197,5.777342
57693,ICL-SIRT078,HT1197,3.763486
57694,IWP-2,HT1197,3.028627
57695,Ibrutinib,HT1197,6.178489
57696,Ipatasertib,HT1197,2.00174
57697,Irinotecan,HT1197,4.829862
57698,JQ1,HT1197,0.047544
57699,KRAS (G12C) Inhibitor-12,HT1197,5.918662
57700,KU-55933,HT1197,6.45499
57701,LCL161,HT1197,5.94425
57702,LGK974,HT1197,3.876731
57703,LJI308,HT1197,3.72578
57704,LMP744,HT1197,1.923488
57705,LY2109761,HT1197,6.298593
57706,Lapatinib,HT1197,5.569136
57707,Leflunomide,HT1197,5.924465
57708,Lenalidomide,HT1197,4.977867
57709,Lestaurtinib,HT1197,2.855334
57710,Linsitinib,HT1197,4.308854
57711,Luminespib,HT1197,0.244603
57712,MG-132,HT1197,-1.081627
57713,MIM1,HT1197,4.356389
57714,MIRA-1,HT1197,6.109804
57715,MK-1775,HT1197,2.637988
57716,MK-2206,HT1197,3.582615
57717,MK-8776,HT1197,5.102621
57718,ML323,HT1197,4.467991
57719,MN-64,HT1197,5.568389
57720,Methotrexate,HT1197,1.772794
57721,Mirin,HT1197,8.484864
57722,Mitoxantrone,HT1197,3.318841
57723,Motesanib,HT1197,5.251149
57724,Mycophenolic acid,HT1197,1.860361
57725,N-acetyl cysteine,HT1197,9.133415
57726,NVP-ADW742,HT1197,2.529961
57727,Navitoclax,HT1197,3.373072
57728,Nelarabine,HT1197,5.873517
57729,Nilotinib,HT1197,5.268488
57730,Nutlin-3a (-),HT1197,2.507427
57731,OF-1,HT1197,5.28933
57732,OTX015,HT1197,-0.044014
57733,Obatoclax Mesylate,HT1197,-0.122468
57734,Olaparib,HT1197,4.686779
57735,Osimertinib,HT1197,1.075628
57736,Oxaliplatin,HT1197,5.551287
57737,P22077,HT1197,2.447324
57738,PCI-34051,HT1197,5.179574
57739,PD173074,HT1197,4.678122
57740,PFI-1,HT1197,3.647451
57741,PFI3,HT1197,5.990368
57742,PLX-4720,HT1197,4.244785
57743,PRIMA-1MET,HT1197,6.347689
57744,PRT062607,HT1197,4.512833
57745,Paclitaxel,HT1197,-0.831367
57746,Palbociclib,HT1197,5.082002
57747,Pevonedistat,HT1197,2.538395
57748,Picolinici-acid,HT1197,5.855207
57749,Pictilisib,HT1197,1.590956
57750,Pyridostatin,HT1197,4.585396
57751,RO-3306,HT1197,6.739547
57752,RVX-208,HT1197,6.133275
57753,Rapamycin,HT1197,-1.972111
57754,Refametinib,HT1197,2.107098
57755,Remodelin,HT1197,5.247974
57756,Romidepsin,HT1197,-5.087111
57757,Ruxolitinib,HT1197,5.516439
57758,SB216763,HT1197,4.95025
57759,SB590885,HT1197,5.576512
57760,SCH772984,HT1197,4.888915
57761,Sabutoclax,HT1197,-0.065747
57762,Sapitinib,HT1197,5.449159
57763,Savolitinib,HT1197,2.695301
57764,Sepantronium bromide,HT1197,-4.622164
57765,Serdemetan,HT1197,4.282758
57766,Sinularin,HT1197,3.873833
57767,Sorafenib,HT1197,3.275051
57768,Staurosporine,HT1197,-0.778401
57769,Talazoparib,HT1197,4.099974
57770,Tanespimycin,HT1197,1.460958
57771,Taselisib,HT1197,1.583385
57772,Telomerase Inhibitor IX,HT1197,2.900778
57773,Temozolomide,HT1197,7.075994
57774,Temsirolimus,HT1197,1.900421
57775,Topotecan,HT1197,3.321876
57776,Trametinib,HT1197,1.24948
57777,Ulixertinib,HT1197,2.988447
57778,Uprosertib,HT1197,1.88161
57779,VE-822,HT1197,5.327521
57780,VE821,HT1197,4.313727
57781,VX-11e,HT1197,4.995341
57782,Venetoclax,HT1197,2.07792
57783,Vinblastine,HT1197,-1.630441
57784,Vincristine,HT1197,1.986677
57785,Vinorelbine,HT1197,0.080605
57786,Vismodegib,HT1197,5.412953
57787,Vorinostat,HT1197,1.57756
57788,WEHI-539,HT1197,4.967595
57789,WIKI4,HT1197,3.082254
57790,WZ4003,HT1197,3.516386
57791,Wee1 Inhibitor,HT1197,3.145339
57792,Wnt-C59,HT1197,4.332407
57793,XAV939,HT1197,6.181493
57794,YK-4-279,HT1197,3.559991
57795,ZM447439,HT1197,3.200172
57796,Zoledronate,HT1197,4.583993
57797,glutathione,HT1197,9.777454
57798,5-Fluorouracil,BHY,4.22173
57799,ABT737,BHY,2.562714
57800,AGI-5198,BHY,5.116213
57801,AGI-6780,BHY,5.581711
57802,AGK2,BHY,3.206333
57803,AMG-319,BHY,5.427046
57804,AT13148,BHY,4.266756
57805,AZ6102,BHY,3.729655
57806,AZ960,BHY,1.583337
57807,AZD4547,BHY,5.640032
57808,AZD5363,BHY,3.770759
57809,AZD5582,BHY,4.667806
57810,AZD6482,BHY,5.009734
57811,AZD6738,BHY,3.536617
57812,AZD7762,BHY,1.823295
57813,AZD8186,BHY,3.159338
57814,Afuresertib,BHY,3.70208
57815,Alisertib,BHY,2.394547
57816,Alpelisib,BHY,3.834513
57817,Avagacestat,BHY,4.132847
57818,Axitinib,BHY,3.988063
57819,BI-2536,BHY,1.058762
57820,BIBR-1532,BHY,4.818595
57821,BMS-536924,BHY,1.988216
57822,BMS-754807,BHY,2.518813
57823,BX795,BHY,3.469046
57824,Bicalutamide,BHY,4.352571
57825,Bortezomib,BHY,-5.0776
57826,Bosutinib,BHY,3.55561
57827,Buparlisib,BHY,2.719267
57828,CCT-018159,BHY,3.46093
57829,CCT007093,BHY,5.221884
57830,CHIR-99021,BHY,5.935139
57831,CZC24832,BHY,5.555035
57832,Camptothecin,BHY,-2.079795
57833,Cediranib,BHY,2.97735
57834,Crizotinib,BHY,3.361185
57835,Cyclophosphamide,BHY,5.960721
57836,Dactinomycin,BHY,-3.884487
57837,Dactolisib,BHY,0.331222
57838,Daporinad,BHY,-1.618651
57839,Dasatinib,BHY,-0.810931
57840,Dinaciclib,BHY,-2.476448
57841,Docetaxel,BHY,-2.521729
57842,Doramapimod,BHY,4.255586
57843,EHT-1864,BHY,2.627003
57844,EPZ004777,BHY,6.022823
57845,EPZ5676,BHY,5.980375
57846,Elesclomol,BHY,1.611159
57847,Entinostat,BHY,3.952821
57848,Entospletinib,BHY,4.794813
57849,Epirubicin,BHY,0.49236
57850,Foretinib,BHY,1.58211
57851,Fulvestrant,BHY,3.720184
57852,GDC0810,BHY,5.622858
57853,GNE-317,BHY,1.685085
57854,GSK1904529A,BHY,5.014402
57855,GSK2578215A,BHY,3.595483
57856,GSK2606414,BHY,5.244942
57857,GSK343,BHY,3.478409
57858,GSK591,BHY,4.090078
57859,GW441756,BHY,3.901687
57860,Gefitinib,BHY,1.180218
57861,Gemcitabine,BHY,-0.180477
57862,I-BET-762,BHY,5.308321
57863,I-BRD9,BHY,5.586656
57864,IOX2,BHY,2.823625
57865,IWP-2,BHY,3.540565
57866,Ibrutinib,BHY,2.684491
57867,Ipatasertib,BHY,4.890913
57868,Irinotecan,BHY,2.361638
