,drug,cell_line,IC50
48851,VX-11e,MELHO,0.50434
48852,Veliparib,MELHO,5.555762
48853,Vinorelbine,MELHO,-2.40517
48854,Vismodegib,MELHO,3.725802
48855,Vorinostat,MELHO,0.420028
48856,WEHI-539,MELHO,4.117404
48857,WIKI4,MELHO,3.463896
48858,WZ4003,MELHO,4.709201
48859,Wee1 Inhibitor,MELHO,1.977844
48860,Wnt-C59,MELHO,3.556797
48861,XAV939,MELHO,4.276104
48862,YK-4-279,MELHO,2.030529
48863,ZM447439,MELHO,1.775993
48864,5-Fluorouracil,NCIH2085,6.914849
48865,5-azacytidine,NCIH2085,3.649195
48866,A-366,NCIH2085,3.673749
48867,ABT737,NCIH2085,2.268826
48868,AGI-6780,NCIH2085,5.593923
48869,AGK2,NCIH2085,4.493041
48870,AT13148,NCIH2085,4.918412
48871,AZ6102,NCIH2085,2.358045
48872,AZ960,NCIH2085,0.718222
48873,AZD1208,NCIH2085,6.048186
48874,AZD1332,NCIH2085,2.010427
48875,AZD2014,NCIH2085,1.475671
48876,AZD3759,NCIH2085,3.585442
48877,AZD4547,NCIH2085,4.836075
48878,AZD5153,NCIH2085,2.269609
48879,AZD5363,NCIH2085,3.868302
48880,AZD5438,NCIH2085,3.46377
48881,AZD5582,NCIH2085,-1.182488
48882,AZD5991,NCIH2085,6.174181
48883,AZD6738,NCIH2085,3.523975
48884,AZD7762,NCIH2085,0.196795
48885,AZD8055,NCIH2085,1.063624
48886,AZD8186,NCIH2085,1.98486
48887,Acetalax,NCIH2085,1.954356
48888,Afatinib,NCIH2085,2.332833
48889,Afuresertib,NCIH2085,4.535934
48890,Alisertib,NCIH2085,0.435922
48891,Alpelisib,NCIH2085,5.703594
48892,Avagacestat,NCIH2085,4.90516
48893,BI-2536,NCIH2085,3.893899
48894,BIBR-1532,NCIH2085,5.441732
48895,BMS-345541,NCIH2085,3.866538
48896,BMS-536924,NCIH2085,2.604482
48897,BMS-754807,NCIH2085,2.262555
48898,Bleomycin,NCIH2085,3.699604
48899,Bleomycin (50 uM),NCIH2085,5.808506
48900,Bortezomib,NCIH2085,-4.981673
48901,Bosutinib,NCIH2085,2.956597
48902,Bromosporine,NCIH2085,4.177019
48903,CCT007093,NCIH2085,5.94949
48904,CZC24832,NCIH2085,4.510474
48905,Camptothecin,NCIH2085,0.583359
48906,Carmustine,NCIH2085,5.476304
48907,Cediranib,NCIH2085,3.294254
48908,Cisplatin,NCIH2085,4.389612
48909,Cyclophosphamide,NCIH2085,5.685725
48910,Cytarabine,NCIH2085,4.274287
48911,Dabrafenib,NCIH2085,5.364782
48912,Dacarbazine,NCIH2085,5.583154
48913,Dactinomycin,NCIH2085,-2.467695
48914,Dactolisib,NCIH2085,-0.829088
48915,Daporinad,NCIH2085,-4.272507
48916,Dasatinib,NCIH2085,-1.716165
48917,Dihydrorotenone,NCIH2085,2.221694
48918,Dinaciclib,NCIH2085,0.034976
48919,Docetaxel,NCIH2085,-2.031278
48920,Doramapimod,NCIH2085,6.146906
48921,EHT-1864,NCIH2085,3.72666
48922,EPZ004777,NCIH2085,6.007021
48923,EPZ5676,NCIH2085,6.456962
48924,Elephantin,NCIH2085,2.586553
48925,Entospletinib,NCIH2085,3.164168
48926,Epirubicin,NCIH2085,1.296983
48927,Erlotinib,NCIH2085,4.842788
48928,Fludarabine,NCIH2085,5.370695
48929,Foretinib,NCIH2085,1.059486
48930,Fulvestrant,NCIH2085,4.490726
48931,GDC0810,NCIH2085,4.988761
48932,GSK-LSD1,NCIH2085,2.906619
48933,GSK1904529A,NCIH2085,5.39872
48934,GSK2110183B,NCIH2085,3.093388
48935,GSK2578215A,NCIH2085,5.279405
48936,GSK2801,NCIH2085,4.58778
48937,GSK2830371,NCIH2085,6.216214
48938,GSK343,NCIH2085,4.016307
48939,GSK591,NCIH2085,5.643034
48940,GW441756,NCIH2085,4.453368
48941,Gefitinib,NCIH2085,3.301327
48942,I-BRD9,NCIH2085,5.948453
48943,ICL-SIRT078,NCIH2085,4.592558
48944,IWP-2,NCIH2085,3.602523
48945,Ibrutinib,NCIH2085,4.439844
48946,Ipatasertib,NCIH2085,4.560327
48947,Irinotecan,NCIH2085,5.0268
48948,JNK Inhibitor VIII,NCIH2085,5.150075
48949,JQ1,NCIH2085,5.272462
48950,KRAS (G12C) Inhibitor-12,NCIH2085,5.901925
48951,KU-55933,NCIH2085,4.698261
48952,L-Oxonoreleagnine,NCIH2085,4.375388
48953,LCL161,NCIH2085,3.907294
48954,LGK974,NCIH2085,4.416033
48955,LJI308,NCIH2085,6.19907
48956,LMP744,NCIH2085,1.28266
48957,LY2109761,NCIH2085,6.216214
48958,Lapatinib,NCIH2085,3.952807
48959,Leflunomide,NCIH2085,5.15508
48960,Lenalidomide,NCIH2085,5.68278
48961,Lestaurtinib,NCIH2085,1.185501
48962,Linsitinib,NCIH2085,5.594178
48963,Luminespib,NCIH2085,-2.493089
48964,MG-132,NCIH2085,-1.771684
48965,MIM1,NCIH2085,6.087865
48966,MIRA-1,NCIH2085,5.572415
48967,MK-1775,NCIH2085,1.756863
48968,MK-2206,NCIH2085,3.794551
48969,MK-8776,NCIH2085,3.316467
48970,ML323,NCIH2085,4.81861
48971,MN-64,NCIH2085,4.739094
48972,Methotrexate,NCIH2085,2.607574
48973,Mirin,NCIH2085,6.701306
48974,Mitoxantrone,NCIH2085,1.660711
48975,Motesanib,NCIH2085,6.198402
48976,Mycophenolic acid,NCIH2085,1.85219
48977,N-acetyl cysteine,NCIH2085,10.097114
48978,NU7441,NCIH2085,3.311247
48979,NVP-ADW742,NCIH2085,4.418511
48980,Navitoclax,NCIH2085,1.477338
48981,Niraparib,NCIH2085,5.212897
48982,OF-1,NCIH2085,6.178098
48983,OTX015,NCIH2085,5.153901
48984,Olaparib,NCIH2085,5.308698
48985,Osimertinib,NCIH2085,1.774312
48986,Oxaliplatin,NCIH2085,6.346356
48987,P22077,NCIH2085,5.042214
48988,PCI-34051,NCIH2085,4.277759
48989,PD0325901,NCIH2085,2.782369
48990,PD173074,NCIH2085,4.738215
48991,PFI-1,NCIH2085,5.79043
48992,PFI3,NCIH2085,5.535617
48993,PLX-4720,NCIH2085,5.091444
48994,POMHEX,NCIH2085,-0.279458
48995,PRIMA-1MET,NCIH2085,2.557634
48996,PRT062607,NCIH2085,2.193293
48997,Paclitaxel,NCIH2085,-2.33755
48998,Palbociclib,NCIH2085,5.239757
48999,Pevonedistat,NCIH2085,0.93932
49000,Pictilisib,NCIH2085,1.122899
49001,Podophyllotoxin bromide,NCIH2085,-0.385288
49002,Pyridostatin,NCIH2085,4.278923
49003,RVX-208,NCIH2085,5.845012
49004,Rapamycin,NCIH2085,0.588457
49005,Refametinib,NCIH2085,3.155464
49006,Ribociclib,NCIH2085,4.54345
49007,Rucaparib,NCIH2085,3.716723
49008,Ruxolitinib,NCIH2085,6.029927
49009,SB216763,NCIH2085,5.052873
49010,SCH772984,NCIH2085,3.669597
49011,SGC-CBP30,NCIH2085,4.511626
49012,SGC0946,NCIH2085,2.306476
49013,SN-38,NCIH2085,3.990067
49014,Sabutoclax,NCIH2085,1.136246
49015,Sapitinib,NCIH2085,3.716494
49016,Savolitinib,NCIH2085,3.017971
49017,Schweinfurthin A,NCIH2085,1.352662
49018,Selumetinib,NCIH2085,5.587895
49019,Sepantronium bromide,NCIH2085,-5.991596
49020,Serdemetan,NCIH2085,4.987414
49021,Sinularin,NCIH2085,2.308861
49022,Sorafenib,NCIH2085,4.051781
49023,Staurosporine,NCIH2085,-2.608415
49024,TW 37,NCIH2085,4.012338
49025,Talazoparib,NCIH2085,5.282835
49026,Tamoxifen,NCIH2085,4.606762
49027,Tanespimycin,NCIH2085,2.027978
49028,Taselisib,NCIH2085,2.833658
49029,Telomerase Inhibitor IX,NCIH2085,0.661145
49030,Temozolomide,NCIH2085,7.490695
49031,Temsirolimus,NCIH2085,3.635037
49032,Teniposide,NCIH2085,1.277478
49033,Topotecan,NCIH2085,3.330373
49034,Trametinib,NCIH2085,2.084246
49035,UMI-77,NCIH2085,2.81223
49036,UNC0379,NCIH2085,3.764881
49037,UNC0638,NCIH2085,5.504617
49038,Ulixertinib,NCIH2085,2.773676
49039,Uprosertib,NCIH2085,3.651889
49040,VE-822,NCIH2085,2.44536
49041,VE821,NCIH2085,4.913209
49042,VX-11e,NCIH2085,2.978275
49043,Veliparib,NCIH2085,5.428063
49044,Vinblastine,NCIH2085,-1.957182
49045,Vincristine,NCIH2085,-0.580929
49046,Vinorelbine,NCIH2085,-0.060268
49047,Vismodegib,NCIH2085,5.209483
49048,Vorinostat,NCIH2085,2.952418
49049,WEHI-539,NCIH2085,5.558469
49050,WIKI4,NCIH2085,3.794753
49051,WZ4003,NCIH2085,5.539207
49052,Wee1 Inhibitor,NCIH2085,1.440407
49053,Wnt-C59,NCIH2085,4.61436
49054,XAV939,NCIH2085,5.515867
49055,YK-4-279,NCIH2085,4.619688
49056,ZM447439,NCIH2085,1.491195
49057,Zoledronate,NCIH2085,4.60431
49058,alpha-lipoic acid,NCIH2085,8.943037
49059,glutathione,NCIH2085,7.789817
49060,5-Fluorouracil,TE8,5.019614
49061,5-azacytidine,TE8,4.505137
49062,A-366,TE8,5.29747
49063,ABT737,TE8,2.091539
49064,AGI-6780,TE8,4.315106
49065,AGK2,TE8,3.436293
49066,AZ960,TE8,0.653611
49067,AZD1208,TE8,6.091284
49068,AZD1332,TE8,1.864182
49069,AZD2014,TE8,3.60628
49070,AZD3759,TE8,1.824532
49071,AZD4547,TE8,1.799561
49072,AZD5153,TE8,2.119709
49073,AZD5363,TE8,1.652389
49074,AZD5438,TE8,2.225344
49075,AZD5582,TE8,3.636782
49076,AZD5991,TE8,3.600041
49077,AZD6738,TE8,2.168256
49078,AZD7762,TE8,-0.492261
49079,AZD8055,TE8,0.822345
49080,AZD8186,TE8,2.927811
49081,Acetalax,TE8,-0.536204
49082,Afatinib,TE8,1.710979
49083,Afuresertib,TE8,1.659379
49084,Alisertib,TE8,1.698962
49085,Alpelisib,TE8,3.465717
49086,Avagacestat,TE8,4.640155
49087,BI-2536,TE8,-2.887242
49088,BIBR-1532,TE8,4.69687
49089,BMS-345541,TE8,4.790237
49090,BMS-536924,TE8,0.421396
49091,BMS-754807,TE8,2.028831
49092,Bleomycin,TE8,3.767945
49093,Bleomycin (50 uM),TE8,3.882474
49094,Bortezomib,TE8,-5.020535
49095,Bosutinib,TE8,2.440321
49096,Bromosporine,TE8,2.447255
49097,CCT007093,TE8,5.532222
49098,CZC24832,TE8,5.27629
49099,Camptothecin,TE8,-1.704368
49100,Carmustine,TE8,6.29281
49101,Cediranib,TE8,1.508469
49102,Cisplatin,TE8,4.421932
49103,Cyclophosphamide,TE8,5.388814
49104,Cytarabine,TE8,2.154202
49105,Dabrafenib,TE8,2.979573
49106,Dacarbazine,TE8,5.446218
49107,Dactinomycin,TE8,-3.579091
49108,Dactolisib,TE8,0.580032
49109,Dasatinib,TE8,-1.718053
49110,Dihydrorotenone,TE8,1.567699
49111,Dinaciclib,TE8,-3.573302
49112,Docetaxel,TE8,-5.213221
49113,Doramapimod,TE8,6.089352
49114,EHT-1864,TE8,3.560428
49115,EPZ004777,TE8,5.665941
49116,EPZ5676,TE8,6.321798
49117,Elephantin,TE8,3.697787
49118,Entospletinib,TE8,2.894965
49119,Epirubicin,TE8,-0.619124
49120,Erlotinib,TE8,2.857647
49121,Fludarabine,TE8,6.787107
49122,Foretinib,TE8,0.363
49123,Fulvestrant,TE8,3.881986
49124,GDC0810,TE8,5.539194
49125,GSK-LSD1,TE8,2.973701
49126,GSK1904529A,TE8,3.744011
49127,GSK2110183B,TE8,2.80865
49128,GSK2578215A,TE8,4.873687
49129,GSK2801,TE8,4.574351
49130,GSK2830371,TE8,6.138341
49131,GSK343,TE8,4.351932
49132,GW441756,TE8,3.582722
49133,Gefitinib,TE8,2.643102
49134,I-BRD9,TE8,4.572775
49135,ICL-SIRT078,TE8,5.489909
49136,IWP-2,TE8,3.262484
49137,Ibrutinib,TE8,3.725504
49138,Ipatasertib,TE8,3.74477
49139,Irinotecan,TE8,2.607323
49140,JNK Inhibitor VIII,TE8,6.071947
49141,JQ1,TE8,1.919115
49142,KRAS (G12C) Inhibitor-12,TE8,4.389032
49143,KU-55933,TE8,5.810558
49144,L-Oxonoreleagnine,TE8,4.741801
49145,LCL161,TE8,5.058472
49146,LGK974,TE8,5.360399
49147,LMP744,TE8,-0.68621
49148,LY2109761,TE8,6.12058
49149,Lapatinib,TE8,3.632448
49150,Leflunomide,TE8,6.074268
49151,Lenalidomide,TE8,6.138341
49152,Lestaurtinib,TE8,-0.64056
49153,Linsitinib,TE8,4.053777
49154,Luminespib,TE8,-2.614666
49155,MG-132,TE8,-1.709106
49156,MIM1,TE8,3.90259
49157,MIRA-1,TE8,6.354129
49158,MK-1775,TE8,-0.589469
49159,MK-2206,TE8,3.72929
49160,MK-8776,TE8,2.362939
49161,ML323,TE8,4.994891
49162,MN-64,TE8,5.215683
49163,Methotrexate,TE8,2.506159
49164,Mirin,TE8,4.819603
49165,Mitoxantrone,TE8,1.89414
49166,Motesanib,TE8,6.08617
49167,N-acetyl cysteine,TE8,9.218095
49168,NU7441,TE8,4.646612
49169,NVP-ADW742,TE8,2.890259
49170,Navitoclax,TE8,1.983018
49171,Niraparib,TE8,5.636445
49172,OF-1,TE8,4.958319
49173,OTX015,TE8,2.292591
49174,Olaparib,TE8,4.448794
49175,Osimertinib,TE8,1.859392
49176,Oxaliplatin,TE8,4.852796
49177,P22077,TE8,5.353232
49178,PCI-34051,TE8,5.43337
49179,PD0325901,TE8,0.832388
49180,PD173074,TE8,2.651605
49181,PFI-1,TE8,4.171379
49182,PFI3,TE8,5.338531
49183,PLX-4720,TE8,4.449715
49184,POMHEX,TE8,1.761235
49185,PRIMA-1MET,TE8,4.281333
49186,PRT062607,TE8,3.05906
49187,Paclitaxel,TE8,-2.854537
49188,Palbociclib,TE8,4.202996
49189,Pevonedistat,TE8,2.433789
49190,Pictilisib,TE8,1.200528
49191,Podophyllotoxin bromide,TE8,-1.302602
49192,Pyridostatin,TE8,2.868995
49193,RVX-208,TE8,4.409635
49194,Refametinib,TE8,1.553638
49195,Ribociclib,TE8,3.907441
49196,Rucaparib,TE8,3.534581
49197,Ruxolitinib,TE8,5.645754
49198,SB216763,TE8,5.77588
49199,SCH772984,TE8,3.022543
49200,SGC-CBP30,TE8,5.085772
49201,SGC0946,TE8,2.750939
49202,SN-38,TE8,-2.55581
49203,Sabutoclax,TE8,0.264466
49204,Sapitinib,TE8,2.649379
49205,Savolitinib,TE8,3.808676
49206,Schweinfurthin A,TE8,3.730419
49207,Selumetinib,TE8,4.018353
49208,Sepantronium bromide,TE8,-4.144795
49209,Serdemetan,TE8,4.000029
49210,Sinularin,TE8,4.026324
49211,Sorafenib,TE8,3.783247
49212,Staurosporine,TE8,-4.478117
49213,TW 37,TE8,1.268307
49214,Talazoparib,TE8,3.5613
49215,Tamoxifen,TE8,3.649065
49216,Tanespimycin,TE8,-0.373393
49217,Taselisib,TE8,1.417179
49218,Telomerase Inhibitor IX,TE8,0.573956
49219,Temozolomide,TE8,7.229322
49220,Temsirolimus,TE8,1.002249
49221,Teniposide,TE8,0.051142
49222,Topotecan,TE8,0.583993
49223,Trametinib,TE8,-0.508939
49224,UMI-77,TE8,3.14324
49225,UNC0379,TE8,4.326936
49226,UNC0638,TE8,5.25221
49227,Ulixertinib,TE8,3.133518
49228,Uprosertib,TE8,3.068219
49229,VE-822,TE8,3.458648
49230,Veliparib,TE8,5.060469
49231,Vinblastine,TE8,-4.368287
49232,Vincristine,TE8,-3.007132
49233,Vismodegib,TE8,4.523115
49234,Vorinostat,TE8,0.280216
49235,WEHI-539,TE8,2.703397
49236,WIKI4,TE8,3.896699
49237,WZ4003,TE8,3.701429
49238,Wee1 Inhibitor,TE8,1.520618
49239,Wnt-C59,TE8,4.256904
49240,XAV939,TE8,5.034506
49241,YK-4-279,TE8,2.111145
49242,ZM447439,TE8,3.479067
49243,Zoledronate,TE8,4.182072
49244,alpha-lipoic acid,TE8,8.540582
49245,glutathione,TE8,8.578624
49246,5-Fluorouracil,BCPAP,5.38703
49247,5-azacytidine,BCPAP,3.81182
49248,A-366,BCPAP,4.848846
49249,ABT737,BCPAP,2.434457
49250,AGI-6780,BCPAP,4.929476
49251,AGK2,BCPAP,3.975929
49252,AT13148,BCPAP,3.128439
49253,AZ6102,BCPAP,1.90982
49254,AZ960,BCPAP,1.913132
49255,AZD1208,BCPAP,5.786737
49256,AZD1332,BCPAP,3.043095
49257,AZD2014,BCPAP,1.695516
49258,AZD3759,BCPAP,2.767761
49259,AZD4547,BCPAP,3.763834
49260,AZD5153,BCPAP,1.400376
49261,AZD5363,BCPAP,2.797193
49262,AZD5438,BCPAP,2.218933
49263,AZD5582,BCPAP,1.816851
49264,AZD6738,BCPAP,1.974609
49265,AZD7762,BCPAP,0.318207
49266,AZD8055,BCPAP,-0.163024
49267,AZD8186,BCPAP,3.52138
49268,Acetalax,BCPAP,6.902663
49269,Afatinib,BCPAP,1.801716
49270,Afuresertib,BCPAP,1.887052
49271,Alisertib,BCPAP,1.31563
49272,Alpelisib,BCPAP,4.870674
49273,Avagacestat,BCPAP,6.37886
49274,BI-2536,BCPAP,-2.417791
49275,BIBR-1532,BCPAP,4.011331
49276,BMS-345541,BCPAP,2.446676
49277,BMS-536924,BCPAP,1.18793
49278,BMS-754807,BCPAP,1.125322
49279,Bleomycin,BCPAP,2.278698
49280,Bleomycin (50 uM),BCPAP,3.437993
49281,Bortezomib,BCPAP,-5.159554
49282,Bosutinib,BCPAP,3.073043
49283,Bromosporine,BCPAP,3.623962
49284,CCT007093,BCPAP,5.611656
49285,CZC24832,BCPAP,5.26981
49286,Camptothecin,BCPAP,-2.606152
49287,Carmustine,BCPAP,6.199095
49288,Cediranib,BCPAP,2.07505
49289,Cisplatin,BCPAP,4.79676
49290,Cyclophosphamide,BCPAP,4.659638
49291,Cytarabine,BCPAP,3.13034
49292,Dabrafenib,BCPAP,2.063967
49293,Dacarbazine,BCPAP,5.806455
49294,Dactinomycin,BCPAP,-4.18086
49295,Dactolisib,BCPAP,-1.754848
49296,Dasatinib,BCPAP,-0.783221
49297,Dihydrorotenone,BCPAP,2.933939
49298,Dinaciclib,BCPAP,-1.916858
49299,Docetaxel,BCPAP,-4.412749
49300,Doramapimod,BCPAP,5.846007
49301,EHT-1864,BCPAP,5.54582
49302,EPZ004777,BCPAP,5.239333
49303,EPZ5676,BCPAP,6.224033
49304,Elephantin,BCPAP,3.24783
49305,Entospletinib,BCPAP,3.199868
49306,Epirubicin,BCPAP,-1.477373
49307,Erlotinib,BCPAP,2.704813
49308,Fludarabine,BCPAP,5.19663
49309,Foretinib,BCPAP,0.112573
49310,Fulvestrant,BCPAP,4.48247
49311,GDC0810,BCPAP,5.500746
49312,GSK-LSD1,BCPAP,3.588377
49313,GSK1904529A,BCPAP,4.492515
49314,GSK2110183B,BCPAP,5.18911
49315,GSK2578215A,BCPAP,5.201154
49316,GSK2801,BCPAP,5.246719
49317,GSK2830371,BCPAP,4.728927
49318,GSK343,BCPAP,3.076233
49319,GSK591,BCPAP,4.353336
49320,GW441756,BCPAP,2.991376
49321,Gefitinib,BCPAP,4.186049
49322,I-BRD9,BCPAP,4.808328
49323,ICL-SIRT078,BCPAP,2.629906
49324,IWP-2,BCPAP,1.834047
49325,Ibrutinib,BCPAP,6.40152
49326,Ipatasertib,BCPAP,4.294338
49327,Irinotecan,BCPAP,2.553321
49328,JNK Inhibitor VIII,BCPAP,4.767044
49329,JQ1,BCPAP,2.700377
49330,KRAS (G12C) Inhibitor-12,BCPAP,6.350267
49331,KU-55933,BCPAP,5.893589
49332,L-Oxonoreleagnine,BCPAP,4.072494
49333,LCL161,BCPAP,5.500203
49334,LGK974,BCPAP,5.846343
49335,LJI308,BCPAP,5.391588
49336,LMP744,BCPAP,-0.801645
49337,LY2109761,BCPAP,6.295627
49338,Lapatinib,BCPAP,2.723429
49339,Leflunomide,BCPAP,4.915447
49340,Lenalidomide,BCPAP,5.788635
49341,Lestaurtinib,BCPAP,0.58591
49342,Linsitinib,BCPAP,3.676671
49343,Luminespib,BCPAP,-2.214963
49344,MG-132,BCPAP,-1.406781
49345,MIM1,BCPAP,2.64463
49346,MIRA-1,BCPAP,4.86345
49347,MK-1775,BCPAP,0.448527
49348,MK-2206,BCPAP,2.996761
49349,MK-8776,BCPAP,4.836661
49350,ML323,BCPAP,6.098165
49351,MN-64,BCPAP,5.793074
49352,Methotrexate,BCPAP,-3.23566
49353,Mirin,BCPAP,4.746171
49354,Mitoxantrone,BCPAP,2.291962
49355,Motesanib,BCPAP,4.181651
49356,Mycophenolic acid,BCPAP,1.780841
49357,N-acetyl cysteine,BCPAP,11.037397
49358,NU7441,BCPAP,2.517522
49359,NVP-ADW742,BCPAP,2.28459
49360,Navitoclax,BCPAP,1.521223
49361,Niraparib,BCPAP,4.445486
49362,OF-1,BCPAP,6.39963
49363,OTX015,BCPAP,2.619506
49364,Olaparib,BCPAP,3.965991
49365,Osimertinib,BCPAP,2.628763
49366,Oxaliplatin,BCPAP,5.741638
49367,P22077,BCPAP,4.372541
49368,PCI-34051,BCPAP,4.557711
49369,PD0325901,BCPAP,1.086492
49370,PD173074,BCPAP,3.411874
49371,PFI-1,BCPAP,3.517909
49372,PFI3,BCPAP,6.103048
49373,PLX-4720,BCPAP,3.137946
49374,POMHEX,BCPAP,1.302688
49375,PRIMA-1MET,BCPAP,3.053509
49376,PRT062607,BCPAP,3.998824
49377,Paclitaxel,BCPAP,-3.871387
49378,Palbociclib,BCPAP,3.411557
49379,Pevonedistat,BCPAP,0.088212
49380,Pictilisib,BCPAP,1.609734
49381,Podophyllotoxin bromide,BCPAP,-1.156969
49382,Pyridostatin,BCPAP,3.607008
49383,RVX-208,BCPAP,4.906227
49384,Rapamycin,BCPAP,-1.579196
49385,Refametinib,BCPAP,2.749468
49386,Remodelin,BCPAP,5.475281
49387,Ribociclib,BCPAP,3.480944
49388,Rucaparib,BCPAP,5.293839
49389,Ruxolitinib,BCPAP,5.462431
49390,SB216763,BCPAP,2.784851
49391,SCH772984,BCPAP,2.459381
49392,SGC-CBP30,BCPAP,4.501407
49393,SGC0946,BCPAP,2.180693
49394,SN-38,BCPAP,-3.879154
49395,Sabutoclax,BCPAP,0.220732
49396,Sapitinib,BCPAP,4.638642
49397,Savolitinib,BCPAP,2.786593
49398,Schweinfurthin A,BCPAP,2.482286
49399,Selumetinib,BCPAP,3.749676
49400,Sepantronium bromide,BCPAP,-4.466868
49401,Serdemetan,BCPAP,4.788155
49402,Sinularin,BCPAP,3.426375
49403,Sorafenib,BCPAP,2.431536
49404,Staurosporine,BCPAP,-5.361264
49405,Talazoparib,BCPAP,3.155681
49406,Tamoxifen,BCPAP,3.605432
49407,Tanespimycin,BCPAP,0.296659
49408,Taselisib,BCPAP,3.750827
49409,Telomerase Inhibitor IX,BCPAP,0.346715
49410,Temozolomide,BCPAP,7.032223
49411,Temsirolimus,BCPAP,2.749086
49412,Teniposide,BCPAP,0.976118
49413,Topotecan,BCPAP,-0.071645
49414,Trametinib,BCPAP,0.281367
49415,UMI-77,BCPAP,2.751453
49416,UNC0379,BCPAP,2.599292
49417,UNC0638,BCPAP,1.866802
49418,Ulixertinib,BCPAP,2.494716
49419,Uprosertib,BCPAP,3.486355
49420,VE-822,BCPAP,4.407908
49421,VE821,BCPAP,4.491249
49422,VX-11e,BCPAP,2.758189
49423,Veliparib,BCPAP,5.986986
49424,Vinblastine,BCPAP,-4.311635
49425,Vincristine,BCPAP,-1.976704
49426,Vinorelbine,BCPAP,-4.886403
49427,Vismodegib,BCPAP,5.299029
49428,Vorinostat,BCPAP,1.151409
49429,WEHI-539,BCPAP,3.560196
49430,WIKI4,BCPAP,3.254154
49431,WZ4003,BCPAP,3.07887
49432,Wee1 Inhibitor,BCPAP,2.015753
49433,Wnt-C59,BCPAP,5.031691
49434,XAV939,BCPAP,4.72096
49435,YK-4-279,BCPAP,1.206947
49436,ZM447439,BCPAP,2.34618
49437,Zoledronate,BCPAP,4.414814
49438,alpha-lipoic acid,BCPAP,7.448241
49439,glutathione,BCPAP,10.145869
49440,5-Fluorouracil,CAL54,2.579615
49441,5-azacytidine,CAL54,2.687707
49442,A-366,CAL54,4.923843
49443,ABT737,CAL54,1.123077
49444,AGI-6780,CAL54,5.27532
49445,AGK2,CAL54,3.754854
49446,AT13148,CAL54,0.849661
49447,AZ6102,CAL54,1.072326
49448,AZ960,CAL54,0.410985
49449,AZD1208,CAL54,5.199832
49450,AZD1332,CAL54,0.35721
49451,AZD2014,CAL54,-0.006148
49452,AZD3759,CAL54,0.170024
49453,AZD4547,CAL54,4.112136
49454,AZD5153,CAL54,-1.203566
49455,AZD5363,CAL54,1.344029
49456,AZD5438,CAL54,1.34032
49457,AZD5582,CAL54,4.056171
49458,AZD5991,CAL54,6.149004
49459,AZD6738,CAL54,1.51308
49460,AZD7762,CAL54,-0.964604
49461,AZD8055,CAL54,-1.47031
49462,AZD8186,CAL54,-0.63531
49463,Acetalax,CAL54,1.723378
49464,Afatinib,CAL54,-0.995686
49465,Afuresertib,CAL54,0.253395
49466,Alisertib,CAL54,1.847929
49467,Alpelisib,CAL54,3.353327
49468,Avagacestat,CAL54,3.73452
49469,BI-2536,CAL54,0.465714
49470,BIBR-1532,CAL54,5.237889
49471,BMS-345541,CAL54,3.005657
49472,BMS-536924,CAL54,0.51789
49473,BMS-754807,CAL54,2.358976
49474,Bleomycin,CAL54,1.913196
49475,Bleomycin (50 uM),CAL54,-0.038344
49476,Bortezomib,CAL54,-4.90545
49477,Bosutinib,CAL54,-0.198133
49478,Bromosporine,CAL54,1.187886
49479,CCT007093,CAL54,5.958853
49480,CZC24832,CAL54,5.007524
49481,Camptothecin,CAL54,-3.704608
49482,Carmustine,CAL54,6.701135
49483,Cediranib,CAL54,0.38524
49484,Cisplatin,CAL54,3.01967
49485,Cyclophosphamide,CAL54,5.869796
49486,Cytarabine,CAL54,0.26481
49487,Dabrafenib,CAL54,3.493806
49488,Dacarbazine,CAL54,5.427698
49489,Dactinomycin,CAL54,-4.545573
49490,Dactolisib,CAL54,-2.855808
49491,Daporinad,CAL54,-2.11344
49492,Dasatinib,CAL54,-3.895545
49493,Dihydrorotenone,CAL54,1.687912
49494,Dinaciclib,CAL54,-2.701316
49495,Docetaxel,CAL54,-2.328142
49496,Doramapimod,CAL54,5.136864
49497,EHT-1864,CAL54,3.40486
49498,EPZ004777,CAL54,5.318112
49499,EPZ5676,CAL54,6.17531
49500,Elephantin,CAL54,2.314219
49501,Entospletinib,CAL54,1.379066
49502,Epirubicin,CAL54,-0.939585
49503,Erlotinib,CAL54,0.080972
49504,Fludarabine,CAL54,-2.742381
49505,Foretinib,CAL54,0.583503
49506,Fulvestrant,CAL54,4.003088
49507,GDC0810,CAL54,5.434969
49508,GSK-LSD1,CAL54,2.26276
49509,GSK1904529A,CAL54,5.022085
49510,GSK2110183B,CAL54,2.501519
49511,GSK2578215A,CAL54,4.153659
49512,GSK2801,CAL54,4.613331
49513,GSK2830371,CAL54,5.786127
49514,GSK343,CAL54,3.624556
49515,GSK591,CAL54,4.781171
49516,GW441756,CAL54,4.262532
49517,Gefitinib,CAL54,0.878579
49518,I-BRD9,CAL54,2.87357
49519,ICL-SIRT078,CAL54,3.563086
49520,IWP-2,CAL54,2.256132
49521,Ibrutinib,CAL54,4.304759
49522,Ipatasertib,CAL54,1.661397
49523,Irinotecan,CAL54,2.004405
49524,JNK Inhibitor VIII,CAL54,5.863354
49525,JQ1,CAL54,-0.155347
49526,KRAS (G12C) Inhibitor-12,CAL54,5.587744
