,drug,cell_line,IC50
55470,MG-132,NCIH2171,-1.975435
55471,MK-1775,NCIH2171,-0.254234
55472,MK-2206,NCIH2171,0.094141
55473,MK-8776,NCIH2171,1.847644
55474,ML323,NCIH2171,3.388372
55475,MN-64,NCIH2171,3.681518
55476,Methotrexate,NCIH2171,1.797875
55477,Mirin,NCIH2171,3.454467
55478,Motesanib,NCIH2171,4.341357
55479,NU7441,NCIH2171,1.565405
55480,NVP-ADW742,NCIH2171,0.747882
55481,Navitoclax,NCIH2171,-1.835126
55482,Nilotinib,NCIH2171,1.654749
55483,Niraparib,NCIH2171,2.813666
55484,Nutlin-3a (-),NCIH2171,3.731671
55485,OF-1,NCIH2171,3.571336
55486,OSI-027,NCIH2171,2.219777
55487,Olaparib,NCIH2171,2.882375
55488,Oxaliplatin,NCIH2171,3.013852
55489,PCI-34051,NCIH2171,3.462133
55490,PD0325901,NCIH2171,2.224211
55491,PD173074,NCIH2171,4.045162
55492,PF-4708671,NCIH2171,2.582131
55493,PFI-1,NCIH2171,3.012483
55494,PFI3,NCIH2171,4.194524
55495,PRIMA-1MET,NCIH2171,2.63902
55496,PRT062607,NCIH2171,1.023068
55497,Paclitaxel,NCIH2171,-5.427479
55498,Palbociclib,NCIH2171,3.590183
55499,Pevonedistat,NCIH2171,-0.870913
55500,Picolinici-acid,NCIH2171,3.658724
55501,Pictilisib,NCIH2171,-0.786634
55502,Piperlongumine,NCIH2171,1.119044
55503,Pyridostatin,NCIH2171,2.831244
55504,RO-3306,NCIH2171,1.145656
55505,RVX-208,NCIH2171,3.275281
55506,Refametinib,NCIH2171,3.889055
55507,Ribociclib,NCIH2171,2.787718
55508,Rucaparib,NCIH2171,3.15556
55509,Ruxolitinib,NCIH2171,3.578241
55510,SB216763,NCIH2171,3.732498
55511,SB505124,NCIH2171,2.143511
55512,SB590885,NCIH2171,3.648209
55513,SCH772984,NCIH2171,3.768091
55514,SGC0946,NCIH2171,0.793153
55515,SL0101,NCIH2171,3.122773
55516,SN-38,NCIH2171,-3.968391
55517,Sabutoclax,NCIH2171,-0.165355
55518,Sapitinib,NCIH2171,2.83713
55519,Savolitinib,NCIH2171,2.036732
55520,Selumetinib,NCIH2171,3.963205
55521,Sepantronium bromide,NCIH2171,-5.54583
55522,Serdemetan,NCIH2171,3.662319
55523,Sorafenib,NCIH2171,1.565088
55524,Talazoparib,NCIH2171,1.968543
55525,Tamoxifen,NCIH2171,3.682245
55526,Tanespimycin,NCIH2171,-0.481532
55527,Telomerase Inhibitor IX,NCIH2171,-0.331171
55528,Temsirolimus,NCIH2171,-0.247513
55529,Tozasertib,NCIH2171,-2.416827
55530,Trametinib,NCIH2171,2.129485
55531,Tretinoin,NCIH2171,4.024125
55532,Ulixertinib,NCIH2171,2.359106
55533,Uprosertib,NCIH2171,0.997446
55534,VE-822,NCIH2171,1.594365
55535,VX-11e,NCIH2171,2.067413
55536,Veliparib,NCIH2171,4.06444
55537,Venetoclax,NCIH2171,0.194753
55538,Vinorelbine,NCIH2171,-4.677202
55539,Vismodegib,NCIH2171,3.958107
55540,Vorinostat,NCIH2171,-0.079113
55541,WEHI-539,NCIH2171,-2.400664
55542,WIKI4,NCIH2171,2.487616
55543,WZ4003,NCIH2171,3.864894
55544,Wnt-C59,NCIH2171,3.034571
55545,XAV939,NCIH2171,3.516341
55546,YK-4-279,NCIH2171,1.06216
55547,ZM447439,NCIH2171,-0.420121
55548,5-Fluorouracil,OVISE,6.587468
55549,5-azacytidine,OVISE,4.261651
55550,A-366,OVISE,4.638888
55551,ABT737,OVISE,0.645774
55552,AGI-5198,OVISE,5.327648
55553,AGI-6780,OVISE,3.971641
55554,AMG-319,OVISE,6.093812
55555,AT13148,OVISE,5.195167
55556,AZ6102,OVISE,2.24523
55557,AZ960,OVISE,3.920498
55558,AZD1208,OVISE,6.102216
55559,AZD2014,OVISE,2.176472
55560,AZD3759,OVISE,2.129826
55561,AZD4547,OVISE,3.997664
55562,AZD5153,OVISE,1.795453
55563,AZD5363,OVISE,2.960053
55564,AZD5582,OVISE,2.756526
55565,AZD5991,OVISE,6.073417
55566,AZD6738,OVISE,0.845258
55567,AZD7762,OVISE,-1.064798
55568,AZD8055,OVISE,0.516335
55569,AZD8186,OVISE,2.879756
55570,Acetalax,OVISE,0.258928
55571,Afatinib,OVISE,1.462233
55572,Alisertib,OVISE,3.423603
55573,Alpelisib,OVISE,2.466594
55574,Avagacestat,OVISE,4.943856
55575,Axitinib,OVISE,5.63615
55576,BI-2536,OVISE,0.852646
55577,BIBR-1532,OVISE,6.0769
55578,BMS-345541,OVISE,5.646435
55579,BMS-536924,OVISE,2.349623
55580,BMS-754807,OVISE,3.61573
55581,Bleomycin,OVISE,4.317604
55582,Bleomycin (50 uM),OVISE,5.915817
55583,Bortezomib,OVISE,-4.986255
55584,Bosutinib,OVISE,1.741603
55585,Bromosporine,OVISE,3.66309
55586,Buparlisib,OVISE,0.935881
55587,CCT007093,OVISE,5.515378
55588,CPI-637,OVISE,5.715044
55589,CZC24832,OVISE,5.080192
55590,Carmustine,OVISE,6.156018
55591,Cediranib,OVISE,1.936531
55592,Cisplatin,OVISE,3.459457
55593,Crizotinib,OVISE,4.185454
55594,Cyclophosphamide,OVISE,5.6061
55595,Cytarabine,OVISE,3.760553
55596,Dabrafenib,OVISE,5.865736
55597,Dacarbazine,OVISE,6.411568
55598,Dactinomycin,OVISE,-2.729229
55599,Dactolisib,OVISE,-0.852524
55600,Dasatinib,OVISE,-1.037186
55601,Dihydrorotenone,OVISE,0.825957
55602,Dinaciclib,OVISE,-1.962794
55603,EHT-1864,OVISE,4.186513
55604,EPZ5676,OVISE,6.119044
55605,Elephantin,OVISE,4.080205
55606,Entinostat,OVISE,4.114207
55607,Entospletinib,OVISE,3.559738
55608,Erlotinib,OVISE,1.766823
55609,Fludarabine,OVISE,6.758673
55610,Foretinib,OVISE,1.559375
55611,Fulvestrant,OVISE,5.148443
55612,GDC0810,OVISE,5.916516
55613,GNE-317,OVISE,0.888813
55614,GSK-LSD1,OVISE,2.427902
55615,GSK1904529A,OVISE,4.779898
55616,GSK2110183B,OVISE,2.93488
55617,GSK2578215A,OVISE,5.726865
55618,GSK2606414,OVISE,3.869034
55619,GSK2801,OVISE,5.750011
55620,GSK2830371,OVISE,6.084217
55621,GSK343,OVISE,3.609061
55622,GSK591,OVISE,5.817858
55623,GW441756,OVISE,4.755704
55624,Gallibiscoquinazole,OVISE,3.744222
55625,Gefitinib,OVISE,2.952141
55626,Gemcitabine,OVISE,0.427113
55627,I-BET-762,OVISE,4.037189
55628,ICL-SIRT078,OVISE,5.010801
55629,IWP-2,OVISE,3.419979
55630,Ibrutinib,OVISE,5.692126
55631,Ipatasertib,OVISE,2.908445
55632,JNK Inhibitor VIII,OVISE,5.463076
55633,JQ1,OVISE,1.848621
55634,KRAS (G12C) Inhibitor-12,OVISE,6.286754
55635,KU-55933,OVISE,6.567602
55636,L-Oxonoreleagnine,OVISE,4.100774
55637,LCL161,OVISE,5.424634
55638,LGK974,OVISE,4.710182
55639,LJI308,OVISE,6.129221
55640,LMP744,OVISE,4.937464
55641,LY2109761,OVISE,5.019611
55642,Lapatinib,OVISE,3.050116
55643,Leflunomide,OVISE,5.631963
55644,Lenalidomide,OVISE,5.786259
55645,Lestaurtinib,OVISE,0.634757
55646,Linsitinib,OVISE,4.257323
55647,Luminespib,OVISE,-2.256394
55648,MG-132,OVISE,-1.778257
55649,MIM1,OVISE,4.491657
55650,MK-1775,OVISE,-0.002379
55651,MK-2206,OVISE,1.883155
55652,MK-8776,OVISE,3.147973
55653,ML323,OVISE,5.175353
55654,MN-64,OVISE,4.714507
55655,Methotrexate,OVISE,-1.004303
55656,Mirin,OVISE,5.120129
55657,Mitoxantrone,OVISE,1.006616
55658,Motesanib,OVISE,6.141437
55659,Mycophenolic acid,OVISE,2.422158
55660,N-acetyl cysteine,OVISE,9.206669
55661,NU7441,OVISE,4.616889
55662,NVP-ADW742,OVISE,2.420181
55663,Navitoclax,OVISE,-0.621312
55664,Nelarabine,OVISE,6.726815
55665,Nilotinib,OVISE,4.773256
55666,Niraparib,OVISE,5.384756
55667,Nutlin-3a (-),OVISE,3.737654
55668,OF-1,OVISE,3.596849
55669,OSI-027,OVISE,2.698392
55670,Obatoclax Mesylate,OVISE,0.844702
55671,Olaparib,OVISE,4.770144
55672,Oxaliplatin,OVISE,5.437504
55673,PCI-34051,OVISE,5.685635
55674,PD0325901,OVISE,1.742833
55675,PD173074,OVISE,4.885102
55676,PFI-1,OVISE,4.022935
55677,PFI3,OVISE,6.016205
55678,POMHEX,OVISE,0.714105
55679,PRIMA-1MET,OVISE,3.281361
55680,PRT062607,OVISE,3.232728
55681,Paclitaxel,OVISE,-2.157515
55682,Palbociclib,OVISE,6.204645
55683,Pevonedistat,OVISE,2.253988
55684,Picolinici-acid,OVISE,5.077589
55685,Pictilisib,OVISE,0.314238
55686,Podophyllotoxin bromide,OVISE,0.868786
55687,Pyridostatin,OVISE,4.350842
55688,RO-3306,OVISE,5.448518
55689,RVX-208,OVISE,6.133109
55690,Refametinib,OVISE,2.22468
55691,Ribociclib,OVISE,4.748776
55692,Romidepsin,OVISE,-4.399845
55693,Rucaparib,OVISE,3.725837
55694,Ruxolitinib,OVISE,4.723434
55695,SB216763,OVISE,6.284879
55696,SB590885,OVISE,4.227634
55697,SCH772984,OVISE,2.850416
55698,SGC-CBP30,OVISE,5.294857
55699,SGC0946,OVISE,1.776668
55700,SN-38,OVISE,3.548472
55701,Sabutoclax,OVISE,-1.216088
55702,Sapitinib,OVISE,2.171239
55703,Savolitinib,OVISE,2.230227
55704,Schweinfurthin A,OVISE,3.127653
55705,Selumetinib,OVISE,4.774826
55706,Sepantronium bromide,OVISE,-4.371874
55707,Serdemetan,OVISE,3.975981
55708,Sinularin,OVISE,3.319226
55709,Sorafenib,OVISE,2.588447
55710,Talazoparib,OVISE,4.789088
55711,Tamoxifen,OVISE,5.658836
55712,Tanespimycin,OVISE,2.86834
55713,Telomerase Inhibitor IX,OVISE,1.224979
55714,Temsirolimus,OVISE,1.116776
55715,Teniposide,OVISE,1.295609
55716,Topotecan,OVISE,1.73018
55717,Trametinib,OVISE,0.939808
55718,UMI-77,OVISE,2.49366
55719,UNC0379,OVISE,4.077778
55720,UNC0638,OVISE,5.041185
55721,Ulixertinib,OVISE,3.253879
55722,Uprosertib,OVISE,3.305454
55723,VE-822,OVISE,1.297529
55724,VX-11e,OVISE,4.013218
55725,Veliparib,OVISE,5.217035
55726,Venetoclax,OVISE,3.135308
55727,Vinblastine,OVISE,-1.637641
55728,Vincristine,OVISE,1.141811
55729,Vinorelbine,OVISE,-0.633609
55730,Vismodegib,OVISE,5.011138
55731,Vorinostat,OVISE,2.51079
55732,WEHI-539,OVISE,0.424552
55733,WIKI4,OVISE,3.294024
55734,WZ4003,OVISE,4.413612
55735,Wnt-C59,OVISE,4.327886
55736,XAV939,OVISE,5.949511
55737,YK-4-279,OVISE,4.131645
55738,ZM447439,OVISE,2.587284
55739,Zoledronate,OVISE,3.644505
55740,alpha-lipoic acid,OVISE,7.580072
55741,glutathione,OVISE,8.938686
55742,5-Fluorouracil,ABC1,6.357539
55743,ABT737,ABC1,1.982718
55744,AGI-5198,ABC1,3.756313
55745,AGI-6780,ABC1,4.929737
55746,AMG-319,ABC1,5.810709
55747,AT13148,ABC1,3.799777
55748,AZ6102,ABC1,1.177022
55749,AZ960,ABC1,5.006883
55750,AZD1208,ABC1,6.007669
55751,AZD2014,ABC1,5.145367
55752,AZD3759,ABC1,3.007056
55753,AZD4547,ABC1,5.07148
55754,AZD5153,ABC1,3.833542
55755,AZD5363,ABC1,3.767789
55756,AZD5582,ABC1,3.500719
55757,AZD5991,ABC1,6.041567
55758,AZD6482,ABC1,4.921039
55759,AZD6738,ABC1,2.873059
55760,AZD7762,ABC1,0.852936
55761,AZD8186,ABC1,3.937149
55762,Acetalax,ABC1,-0.816742
55763,Afatinib,ABC1,3.176967
55764,Alisertib,ABC1,1.932549
55765,Alpelisib,ABC1,3.901072
55766,Avagacestat,ABC1,4.778138
55767,Axitinib,ABC1,2.492449
55768,BI-2536,ABC1,-0.028258
55769,BIBR-1532,ABC1,5.503654
55770,BMS-345541,ABC1,4.045008
55771,BMS-536924,ABC1,2.700191
55772,BMS-754807,ABC1,0.694605
55773,BX795,ABC1,1.833977
55774,Bicalutamide,ABC1,5.03188
55775,Bleomycin,ABC1,3.316946
55776,Bortezomib,ABC1,-5.822774
55777,Bosutinib,ABC1,4.473436
55778,Bromosporine,ABC1,3.858779
55779,Buparlisib,ABC1,2.184226
55780,CCT-018159,ABC1,4.666719
55781,CCT007093,ABC1,4.568492
55782,CHIR-99021,ABC1,6.093436
55783,CZC24832,ABC1,6.432045
55784,Carmustine,ABC1,7.093305
55785,Cediranib,ABC1,2.461096
55786,Crizotinib,ABC1,4.862082
55787,Cyclophosphamide,ABC1,5.903234
55788,Dabrafenib,ABC1,4.428677
55789,Dacarbazine,ABC1,6.20905
55790,Dactinomycin,ABC1,-2.547647
55791,Dactolisib,ABC1,0.716089
55792,Daporinad,ABC1,3.134162
55793,Dasatinib,ABC1,4.493855
55794,Dihydrorotenone,ABC1,-2.773372
55795,Dinaciclib,ABC1,-2.128631
55796,EHT-1864,ABC1,2.670237
55797,EPZ5676,ABC1,6.232838
55798,Elephantin,ABC1,4.301587
55799,Elesclomol,ABC1,-5.141648
55800,Entinostat,ABC1,3.171906
55801,Entospletinib,ABC1,4.445282
55802,Erlotinib,ABC1,5.70605
55803,Fludarabine,ABC1,6.25421
55804,Foretinib,ABC1,0.550447
55805,Fulvestrant,ABC1,4.09726
55806,GDC0810,ABC1,6.096851
55807,GNE-317,ABC1,2.737733
55808,GSK-LSD1,ABC1,3.655102
55809,GSK1904529A,ABC1,4.691007
55810,GSK2110183B,ABC1,4.522694
55811,GSK2578215A,ABC1,5.083979
55812,GSK2606414,ABC1,4.230599
55813,GSK269962A,ABC1,2.612694
55814,GSK2801,ABC1,5.85196
55815,GSK343,ABC1,3.71967
55816,GSK591,ABC1,3.93938
55817,GW441756,ABC1,4.248243
55818,Gallibiscoquinazole,ABC1,1.827182
55819,Gefitinib,ABC1,3.267857
55820,Gemcitabine,ABC1,-1.622102
55821,I-BET-762,ABC1,5.416164
55822,IOX2,ABC1,3.074726
55823,IWP-2,ABC1,4.086583
55824,Ibrutinib,ABC1,3.827049
55825,Ipatasertib,ABC1,4.774915
55826,JNK Inhibitor VIII,ABC1,5.513306
55827,JQ1,ABC1,5.142641
55828,KRAS (G12C) Inhibitor-12,ABC1,4.762149
55829,KU-55933,ABC1,6.096236
55830,L-Oxonoreleagnine,ABC1,3.425507
55831,LCL161,ABC1,5.622257
55832,LGK974,ABC1,3.651097
55833,LJI308,ABC1,4.567697
55834,LMP744,ABC1,0.232089
55835,LY2109761,ABC1,4.351103
55836,Lapatinib,ABC1,4.445661
55837,Leflunomide,ABC1,4.997652
55838,Lenalidomide,ABC1,6.049326
55839,Lestaurtinib,ABC1,2.077139
55840,Linsitinib,ABC1,3.753292
55841,Luminespib,ABC1,-1.102724
55842,MG-132,ABC1,-2.730039
55843,MK-1775,ABC1,2.414061
55844,MK-2206,ABC1,4.850663
55845,MK-8776,ABC1,3.495888
55846,ML323,ABC1,3.60034
55847,MN-64,ABC1,4.627887
55848,Methotrexate,ABC1,2.802841
55849,Mirin,ABC1,5.145355
55850,Mitoxantrone,ABC1,2.2673
55851,Motesanib,ABC1,6.079129
55852,NU7441,ABC1,3.683566
55853,NVP-ADW742,ABC1,3.182203
55854,Navitoclax,ABC1,3.38826
55855,Nelarabine,ABC1,6.58291
55856,Nilotinib,ABC1,3.145122
55857,Niraparib,ABC1,6.197231
55858,Nutlin-3a (-),ABC1,5.47903
55859,OF-1,ABC1,2.115169
55860,OSI-027,ABC1,5.286647
55861,Obatoclax Mesylate,ABC1,2.732934
55862,Olaparib,ABC1,4.865915
55863,Oxaliplatin,ABC1,5.911248
55864,PCI-34051,ABC1,4.970723
55865,PD0325901,ABC1,3.804987
55866,PD173074,ABC1,5.904546
55867,PF-4708671,ABC1,2.538435
55868,PFI-1,ABC1,6.057885
55869,PFI3,ABC1,6.3901
55870,PRIMA-1MET,ABC1,6.934392
55871,PRT062607,ABC1,4.269146
55872,Paclitaxel,ABC1,-3.400796
55873,Palbociclib,ABC1,5.11264
55874,Pevonedistat,ABC1,-1.2594
55875,Picolinici-acid,ABC1,6.355862
55876,Pictilisib,ABC1,3.676052
55877,Piperlongumine,ABC1,2.181472
55878,Podophyllotoxin bromide,ABC1,0.461199
55879,RO-3306,ABC1,3.803912
55880,RVX-208,ABC1,5.09168
55881,Refametinib,ABC1,4.650898
55882,Ribociclib,ABC1,4.369777
55883,Romidepsin,ABC1,-3.850785
55884,Rucaparib,ABC1,5.235124
55885,Ruxolitinib,ABC1,5.771247
55886,SB216763,ABC1,6.086326
55887,SB505124,ABC1,5.036834
55888,SB590885,ABC1,5.410037
55889,SCH772984,ABC1,4.236338
55890,SGC-CBP30,ABC1,4.772991
55891,SGC0946,ABC1,2.805271
55892,SL0101,ABC1,5.23123
55893,SN-38,ABC1,-4.41925
55894,Sabutoclax,ABC1,-0.440355
55895,Sapitinib,ABC1,4.959679
55896,Savolitinib,ABC1,3.739715
55897,Schweinfurthin A,ABC1,3.708422
55898,Selumetinib,ABC1,5.237513
55899,Sepantronium bromide,ABC1,-6.477498
55900,Serdemetan,ABC1,3.637087
55901,Sinularin,ABC1,2.693512
55902,Sorafenib,ABC1,3.590514
55903,Talazoparib,ABC1,5.004168
55904,Tamoxifen,ABC1,5.806061
55905,Tanespimycin,ABC1,3.579983
55906,Telomerase Inhibitor IX,ABC1,0.580792
55907,Temsirolimus,ABC1,2.725926
55908,Teniposide,ABC1,0.465049
55909,Topotecan,ABC1,-0.909715
55910,Tozasertib,ABC1,1.836831
55911,Trametinib,ABC1,2.895943
55912,Tretinoin,ABC1,5.205746
55913,Ulixertinib,ABC1,4.102795
55914,Uprosertib,ABC1,4.020821
55915,VE-822,ABC1,5.3133
55916,VX-11e,ABC1,3.255454
55917,Veliparib,ABC1,6.04049
55918,Venetoclax,ABC1,2.447931
55919,Vincristine,ABC1,1.339796
55920,Vinorelbine,ABC1,-3.474282
55921,Vismodegib,ABC1,3.890922
55922,Vorinostat,ABC1,1.636342
55923,WEHI-539,ABC1,2.259205
55924,WIKI4,ABC1,3.200088
55925,WZ4003,ABC1,6.488561
55926,Wnt-C59,ABC1,3.641593
55927,XAV939,ABC1,4.522659
55928,YK-4-279,ABC1,1.434139
55929,ZM447439,ABC1,0.857936
55930,Zoledronate,ABC1,4.381749
55931,5-Fluorouracil,DMS114,7.32017
55932,5-azacytidine,DMS114,4.061638
55933,A-366,DMS114,4.49076
55934,ABT737,DMS114,3.156873
55935,AGI-5198,DMS114,4.402574
55936,AGI-6780,DMS114,3.588111
55937,AMG-319,DMS114,4.858682
55938,AT13148,DMS114,3.726578
55939,AZ6102,DMS114,1.903802
55940,AZ960,DMS114,1.537627
55941,AZD1208,DMS114,5.114629
55942,AZD2014,DMS114,2.49209
55943,AZD3759,DMS114,3.22072
55944,AZD4547,DMS114,1.507247
55945,AZD5153,DMS114,1.16526
55946,AZD5363,DMS114,3.02329
55947,AZD5582,DMS114,2.086353
55948,AZD5991,DMS114,1.458267
55949,AZD6738,DMS114,2.57858
55950,AZD7762,DMS114,1.62099
55951,AZD8055,DMS114,-0.100746
55952,AZD8186,DMS114,4.100969
55953,Acetalax,DMS114,6.26028
55954,Afatinib,DMS114,2.181062
55955,Alisertib,DMS114,2.903916
55956,Alpelisib,DMS114,4.288051
55957,Avagacestat,DMS114,4.849018
55958,Axitinib,DMS114,3.301335
55959,BI-2536,DMS114,-2.05837
55960,BIBR-1532,DMS114,4.645978
55961,BMS-345541,DMS114,3.347804
55962,BMS-536924,DMS114,1.927805
55963,BMS-754807,DMS114,2.680682
55964,Bleomycin,DMS114,2.663493
55965,Bleomycin (50 uM),DMS114,1.49013
55966,Bortezomib,DMS114,-4.721334
55967,Bosutinib,DMS114,3.798607
55968,Bromosporine,DMS114,2.117666
55969,Buparlisib,DMS114,1.228757
55970,CCT007093,DMS114,5.741655
55971,CPI-637,DMS114,3.465936
55972,CZC24832,DMS114,5.783742
55973,Carmustine,DMS114,6.20359
55974,Cediranib,DMS114,1.097751
55975,Cisplatin,DMS114,3.474129
55976,Crizotinib,DMS114,2.448993
55977,Cyclophosphamide,DMS114,5.197029
55978,Cytarabine,DMS114,2.964847
55979,Dabrafenib,DMS114,5.105251
55980,Dacarbazine,DMS114,6.137023
55981,Dactinomycin,DMS114,-3.224672
55982,Dactolisib,DMS114,-1.509438
55983,Daporinad,DMS114,-6.633369
55984,Dasatinib,DMS114,3.952866
55985,Dihydrorotenone,DMS114,-1.232813
55986,Dinaciclib,DMS114,-2.533649
55987,EHT-1864,DMS114,2.749596
55988,EPZ5676,DMS114,5.966753
55989,Elephantin,DMS114,3.44977
55990,Entinostat,DMS114,4.452673
55991,Entospletinib,DMS114,5.057137
55992,Erlotinib,DMS114,3.760643
55993,Fludarabine,DMS114,5.781222
55994,Foretinib,DMS114,1.371679
55995,Fulvestrant,DMS114,3.5122
55996,GDC0810,DMS114,3.922805
55997,GNE-317,DMS114,0.577762
55998,GSK-LSD1,DMS114,1.774862
55999,GSK1904529A,DMS114,4.042622
56000,GSK2110183B,DMS114,3.94124
56001,GSK2578215A,DMS114,4.334756
56002,GSK2606414,DMS114,3.877136
56003,GSK2801,DMS114,5.012122
56004,GSK2830371,DMS114,4.810431
56005,GSK343,DMS114,3.567599
56006,GSK591,DMS114,5.707273
56007,GW441756,DMS114,4.11433
56008,Gallibiscoquinazole,DMS114,2.2405
56009,Gefitinib,DMS114,3.770469
56010,Gemcitabine,DMS114,0.902282
56011,I-BET-762,DMS114,4.154416
56012,ICL-SIRT078,DMS114,3.446931
56013,IWP-2,DMS114,3.357931
56014,Ibrutinib,DMS114,5.715562
56015,Ipatasertib,DMS114,3.406751
56016,JNK Inhibitor VIII,DMS114,5.788622
56017,JQ1,DMS114,2.246936
56018,KRAS (G12C) Inhibitor-12,DMS114,4.35846
56019,KU-55933,DMS114,4.871833
56020,L-Oxonoreleagnine,DMS114,3.692885
56021,LCL161,DMS114,5.573495
56022,LGK974,DMS114,3.538177
56023,LJI308,DMS114,5.771489
56024,LMP744,DMS114,3.099374
56025,LY2109761,DMS114,5.595614
56026,Lapatinib,DMS114,5.211861
56027,Leflunomide,DMS114,5.093402
56028,Lenalidomide,DMS114,5.776078
56029,Lestaurtinib,DMS114,1.884556
56030,Linsitinib,DMS114,3.759289
56031,Luminespib,DMS114,-2.122444
56032,MG-132,DMS114,-1.354332
56033,MIM1,DMS114,2.826971
56034,MK-1775,DMS114,1.986966
56035,MK-2206,DMS114,3.5066
56036,MK-8776,DMS114,4.288771
56037,ML323,DMS114,4.59491
56038,MN-64,DMS114,4.613605
56039,Methotrexate,DMS114,0.201951
56040,Mirin,DMS114,5.014628
56041,Mitoxantrone,DMS114,3.339716
56042,Motesanib,DMS114,5.591186
56043,Mycophenolic acid,DMS114,1.746122
56044,N-acetyl cysteine,DMS114,9.987131
56045,NU7441,DMS114,3.380984
56046,NVP-ADW742,DMS114,2.073106
56047,Navitoclax,DMS114,2.453538
56048,Nelarabine,DMS114,6.300766
56049,Nilotinib,DMS114,4.07981
56050,Niraparib,DMS114,4.49508
56051,Nutlin-3a (-),DMS114,4.605144
56052,OF-1,DMS114,3.309088
56053,OSI-027,DMS114,0.739665
56054,Obatoclax Mesylate,DMS114,-0.134388
56055,Olaparib,DMS114,3.712507
56056,Oxaliplatin,DMS114,5.414513
56057,PCI-34051,DMS114,5.178011
56058,PD0325901,DMS114,3.534565
56059,PD173074,DMS114,2.56403
56060,PFI-1,DMS114,3.675005
56061,PFI3,DMS114,5.039746
56062,POMHEX,DMS114,0.568598
56063,PRIMA-1MET,DMS114,5.299032
56064,PRT062607,DMS114,4.778872
56065,Paclitaxel,DMS114,-2.707542
56066,Palbociclib,DMS114,4.692656
56067,Pevonedistat,DMS114,-0.192709
56068,Picolinici-acid,DMS114,5.455605
56069,Pictilisib,DMS114,0.549114
56070,Podophyllotoxin bromide,DMS114,-0.903832
56071,Pyridostatin,DMS114,2.631992
56072,RO-3306,DMS114,5.788622
56073,RVX-208,DMS114,5.667811
56074,Refametinib,DMS114,3.865269
56075,Ribociclib,DMS114,3.478094
56076,Romidepsin,DMS114,-5.585024
56077,Rucaparib,DMS114,3.834648
56078,Ruxolitinib,DMS114,5.707771
56079,SB216763,DMS114,5.717602
56080,SB590885,DMS114,4.63306
56081,SCH772984,DMS114,5.485843
56082,SGC-CBP30,DMS114,4.832217
56083,SGC0946,DMS114,2.565544
56084,SN-38,DMS114,-3.758836
56085,Sabutoclax,DMS114,-0.767273
56086,Sapitinib,DMS114,5.443998
56087,Savolitinib,DMS114,3.191822
56088,Schweinfurthin A,DMS114,0.011417
56089,Selumetinib,DMS114,5.579454
56090,Sepantronium bromide,DMS114,-5.459576
56091,Serdemetan,DMS114,4.242179
56092,Sinularin,DMS114,3.823418
56093,Sorafenib,DMS114,3.200283
56094,TW 37,DMS114,-0.523971
56095,Talazoparib,DMS114,3.33787
56096,Tamoxifen,DMS114,3.344858
56097,Tanespimycin,DMS114,2.007504
56098,Telomerase Inhibitor IX,DMS114,-0.446655
56099,Temsirolimus,DMS114,1.242579
56100,Teniposide,DMS114,2.182097
56101,Topotecan,DMS114,1.329394
56102,Trametinib,DMS114,2.671592
56103,UMI-77,DMS114,1.279018
56104,UNC0379,DMS114,4.291973
56105,UNC0638,DMS114,4.455446
56106,Ulixertinib,DMS114,1.621048
56107,Uprosertib,DMS114,3.450052
56108,VE-822,DMS114,4.275794
56109,VX-11e,DMS114,3.275962
56110,Veliparib,DMS114,4.717457
56111,Venetoclax,DMS114,2.322831
56112,Vinblastine,DMS114,-4.256053
56113,Vincristine,DMS114,-3.052633
56114,Vinorelbine,DMS114,-3.398556
56115,Vismodegib,DMS114,4.208665
56116,Vorinostat,DMS114,1.58655
56117,WEHI-539,DMS114,4.200203
56118,WIKI4,DMS114,3.91909
56119,WZ4003,DMS114,5.651256
56120,Wnt-C59,DMS114,4.843277
56121,XAV939,DMS114,4.903956
56122,YK-4-279,DMS114,1.5458
56123,ZM447439,DMS114,2.374598
56124,Zoledronate,DMS114,4.028607
56125,alpha-lipoic acid,DMS114,8.281828
56126,glutathione,DMS114,9.312531
56127,5-Fluorouracil,SNU61,5.596999
56128,5-azacytidine,SNU61,4.784793
56129,A-366,SNU61,5.753212
56130,ABT737,SNU61,3.986556
56131,AGI-5198,SNU61,4.334319
56132,AGI-6780,SNU61,4.056852
56133,AZ960,SNU61,2.494976
56134,AZD1208,SNU61,6.055462
56135,AZD2014,SNU61,5.064341
56136,AZD3759,SNU61,2.874561
56137,AZD4547,SNU61,3.754023
56138,AZD5153,SNU61,2.058281
56139,AZD5363,SNU61,4.241941
56140,AZD5582,SNU61,3.307339
56141,AZD5991,SNU61,4.302524
56142,AZD6738,SNU61,4.449091
56143,AZD7762,SNU61,1.151412
56144,AZD8055,SNU61,3.639334
56145,AZD8186,SNU61,4.900333
56146,Acetalax,SNU61,3.509098
56147,Afatinib,SNU61,2.142205
56148,Alisertib,SNU61,3.485883
56149,Alpelisib,SNU61,4.637745
56150,Avagacestat,SNU61,6.220884
56151,Axitinib,SNU61,4.266
56152,BI-2536,SNU61,1.493322
56153,BMS-345541,SNU61,4.220343
56154,BMS-536924,SNU61,4.128612
56155,BMS-754807,SNU61,4.796561
56156,Bleomycin,SNU61,4.183449
56157,Bleomycin (50 uM),SNU61,7.837122
56158,Bortezomib,SNU61,-3.305045
