,drug,cell_line,IC50
52190,PRIMA-1MET,TE11,4.611157
52191,Paclitaxel,TE11,-6.285114
52192,Palbociclib,TE11,3.110956
52193,Picolinici-acid,TE11,4.635164
52194,Pictilisib,TE11,0.654634
52195,Piperlongumine,TE11,2.003427
52196,Pyridostatin,TE11,3.60266
52197,RO-3306,TE11,0.974418
52198,RVX-208,TE11,3.044434
52199,Rapamycin,TE11,-1.808353
52200,Rucaparib,TE11,4.193997
52201,Ruxolitinib,TE11,2.881478
52202,SB216763,TE11,5.039359
52203,SB590885,TE11,4.350652
52204,SCH772984,TE11,1.598246
52205,SGC0946,TE11,2.502501
52206,SL0101,TE11,4.846782
52207,Sabutoclax,TE11,-1.003214
52208,Sapitinib,TE11,0.788159
52209,Selumetinib,TE11,1.483869
52210,Sepantronium bromide,TE11,-3.184005
52211,Serdemetan,TE11,2.482605
52212,Sorafenib,TE11,2.568251
52213,Staurosporine,TE11,-3.716526
52214,Talazoparib,TE11,2.181685
52215,Tamoxifen,TE11,5.04357
52216,Tanespimycin,TE11,-1.770296
52217,Taselisib,TE11,-1.579608
52218,Telomerase Inhibitor IX,TE11,0.543563
52219,Temozolomide,TE11,5.683707
52220,Temsirolimus,TE11,2.159915
52221,Tozasertib,TE11,-1.580653
52222,Trametinib,TE11,-1.178457
52223,Tretinoin,TE11,3.478195
52224,Ulixertinib,TE11,2.299109
52225,Uprosertib,TE11,2.073916
52226,VE-822,TE11,2.557803
52227,VE821,TE11,1.964772
52228,Veliparib,TE11,4.018644
52229,Venetoclax,TE11,3.738701
52230,Vinorelbine,TE11,-5.177353
52231,Vismodegib,TE11,4.991084
52232,Vorinostat,TE11,1.668375
52233,WEHI-539,TE11,4.512032
52234,WIKI4,TE11,2.696767
52235,Wee1 Inhibitor,TE11,0.941714
52236,XAV939,TE11,3.024255
52237,ZM447439,TE11,-0.034018
52238,5-Fluorouracil,SW1116,6.401155
52239,5-azacytidine,SW1116,6.482754
52240,A-366,SW1116,6.276952
52241,ABT737,SW1116,2.062291
52242,AGI-5198,SW1116,4.926002
52243,AGI-6780,SW1116,6.169993
52244,AGK2,SW1116,3.205247
52245,AMG-319,SW1116,5.308213
52246,AT13148,SW1116,6.266109
52247,AZ6102,SW1116,3.349384
52248,AZ960,SW1116,4.200475
52249,AZD1208,SW1116,5.703568
52250,AZD1332,SW1116,5.079678
52251,AZD2014,SW1116,3.941692
52252,AZD3759,SW1116,2.469587
52253,AZD4547,SW1116,5.91955
52254,AZD5153,SW1116,3.345103
52255,AZD5363,SW1116,4.121543
52256,AZD5438,SW1116,3.037402
52257,AZD5582,SW1116,5.342654
52258,AZD5991,SW1116,6.284997
52259,AZD6738,SW1116,3.600709
52260,AZD7762,SW1116,2.156844
52261,AZD8055,SW1116,1.997746
52262,AZD8186,SW1116,5.916849
52263,Acetalax,SW1116,3.447691
52264,Afatinib,SW1116,1.749621
52265,Afuresertib,SW1116,5.288293
52266,Alisertib,SW1116,2.267666
52267,Alpelisib,SW1116,4.22002
52268,Avagacestat,SW1116,5.519558
52269,Axitinib,SW1116,4.052751
52270,BI-2536,SW1116,0.139169
52271,BIBR-1532,SW1116,5.581628
52272,BMS-345541,SW1116,5.397948
52273,Bleomycin (50 uM),SW1116,4.134717
52274,Bortezomib,SW1116,-3.574759
52275,Bosutinib,SW1116,3.026125
52276,Bromosporine,SW1116,3.739947
52277,Buparlisib,SW1116,2.80221
52278,CPI-637,SW1116,5.153057
52279,CZC24832,SW1116,5.948245
52280,Camptothecin,SW1116,0.012046
52281,Carmustine,SW1116,5.492554
52282,Cediranib,SW1116,3.224943
52283,Cisplatin,SW1116,5.33009
52284,Crizotinib,SW1116,3.015426
52285,Cytarabine,SW1116,4.485527
52286,Dabrafenib,SW1116,6.721046
52287,Dacarbazine,SW1116,6.066182
52288,Dactolisib,SW1116,2.363392
52289,Daporinad,SW1116,-3.833426
52290,Dasatinib,SW1116,2.090322
52291,Dihydrorotenone,SW1116,1.625671
52292,Docetaxel,SW1116,-0.804774
52293,Doramapimod,SW1116,6.278251
52294,EHT-1864,SW1116,4.054395
52295,EPZ004777,SW1116,6.107216
52296,EPZ5676,SW1116,6.886983
52297,Elephantin,SW1116,5.456569
52298,Entinostat,SW1116,3.151276
52299,Entospletinib,SW1116,5.534526
52300,Epirubicin,SW1116,2.159545
52301,Erlotinib,SW1116,1.981181
52302,Foretinib,SW1116,1.319729
52303,Fulvestrant,SW1116,4.522719
52304,GNE-317,SW1116,3.125244
52305,GSK-LSD1,SW1116,3.536115
52306,GSK1904529A,SW1116,4.521224
52307,GSK2110183B,SW1116,4.83943
52308,GSK2578215A,SW1116,6.25166
52309,GSK2606414,SW1116,4.988554
52310,GSK2801,SW1116,5.745006
52311,GSK2830371,SW1116,6.285993
52312,GSK591,SW1116,5.884451
52313,GW441756,SW1116,4.381084
52314,Gallibiscoquinazole,SW1116,2.992146
52315,Gefitinib,SW1116,3.484301
52316,Gemcitabine,SW1116,3.566832
52317,I-BET-762,SW1116,4.053808
52318,I-BRD9,SW1116,6.398707
52319,ICL-SIRT078,SW1116,5.46586
52320,IWP-2,SW1116,3.92325
52321,Ibrutinib,SW1116,5.320525
52322,Ipatasertib,SW1116,5.687258
52323,Irinotecan,SW1116,5.901959
52324,JNK Inhibitor VIII,SW1116,6.285993
52325,JQ1,SW1116,3.445759
52326,KRAS (G12C) Inhibitor-12,SW1116,6.910373
52327,KU-55933,SW1116,5.952111
52328,L-Oxonoreleagnine,SW1116,4.202642
52329,LCL161,SW1116,5.536528
52330,LGK974,SW1116,5.263871
52331,LJI308,SW1116,6.161302
52332,LY2109761,SW1116,6.28493
52333,Lapatinib,SW1116,2.964824
52334,Leflunomide,SW1116,6.107575
52335,Lenalidomide,SW1116,5.933633
52336,Lestaurtinib,SW1116,1.923504
52337,Linsitinib,SW1116,4.690479
52338,MG-132,SW1116,-0.525512
52339,MIM1,SW1116,4.872879
52340,MIRA-1,SW1116,6.773885
52341,MK-1775,SW1116,1.883294
52342,MK-2206,SW1116,4.775015
52343,MK-8776,SW1116,4.597331
52344,ML323,SW1116,5.680234
52345,MN-64,SW1116,6.203841
52346,Methotrexate,SW1116,3.037203
52347,Mitoxantrone,SW1116,4.494424
52348,Motesanib,SW1116,6.285993
52349,Mycophenolic acid,SW1116,2.587233
52350,N-acetyl cysteine,SW1116,10.406158
52351,NU7441,SW1116,3.412477
52352,NVP-ADW742,SW1116,5.342054
52353,Navitoclax,SW1116,0.707172
52354,Nelarabine,SW1116,6.717813
52355,Nilotinib,SW1116,5.55226
52356,Niraparib,SW1116,5.692852
52357,Nutlin-3a (-),SW1116,5.537132
52358,OF-1,SW1116,5.072412
52359,OSI-027,SW1116,4.036966
52360,OTX015,SW1116,2.489879
52361,Obatoclax Mesylate,SW1116,1.519908
52362,Olaparib,SW1116,5.964391
52363,Osimertinib,SW1116,1.682344
52364,Oxaliplatin,SW1116,4.986903
52365,P22077,SW1116,6.575834
52366,PCI-34051,SW1116,5.866435
52367,PD0325901,SW1116,-0.65934
52368,PD173074,SW1116,5.963094
52369,PFI-1,SW1116,4.960129
52370,PFI3,SW1116,5.926218
52371,PLX-4720,SW1116,6.659258
52372,POMHEX,SW1116,1.415388
52373,PRIMA-1MET,SW1116,6.964978
52374,Paclitaxel,SW1116,0.674171
52375,Palbociclib,SW1116,5.767137
52376,Picolinici-acid,SW1116,6.193897
52377,Pictilisib,SW1116,3.274245
52378,Podophyllotoxin bromide,SW1116,2.029688
52379,Pyridostatin,SW1116,6.153096
52380,RO-3306,SW1116,5.261505
52381,RVX-208,SW1116,5.511694
52382,Rapamycin,SW1116,0.388698
52383,Romidepsin,SW1116,-2.906492
52384,Rucaparib,SW1116,4.632403
52385,Ruxolitinib,SW1116,5.76831
52386,SB216763,SW1116,5.154102
52387,SB590885,SW1116,5.592846
52388,SCH772984,SW1116,1.611903
52389,SGC-CBP30,SW1116,4.717606
52390,SGC0946,SW1116,1.463193
52391,Sabutoclax,SW1116,1.453299
52392,Sapitinib,SW1116,2.319147
52393,Schweinfurthin A,SW1116,3.300772
52394,Selumetinib,SW1116,2.424819
52395,Sepantronium bromide,SW1116,-2.340173
52396,Serdemetan,SW1116,5.042189
52397,Sinularin,SW1116,4.765604
52398,Sorafenib,SW1116,4.043123
52399,Staurosporine,SW1116,-1.171465
52400,TW 37,SW1116,1.244591
52401,Talazoparib,SW1116,5.466917
52402,Tamoxifen,SW1116,4.990939
52403,Tanespimycin,SW1116,2.273655
52404,Taselisib,SW1116,3.740542
52405,Telomerase Inhibitor IX,SW1116,2.332604
52406,Temozolomide,SW1116,7.052667
52407,Temsirolimus,SW1116,3.052729
52408,Teniposide,SW1116,2.825025
52409,Topotecan,SW1116,2.618845
52410,Trametinib,SW1116,-2.102477
52411,UMI-77,SW1116,2.444088
52412,UNC0379,SW1116,3.981717
52413,UNC0638,SW1116,5.527413
52414,Ulixertinib,SW1116,3.200279
52415,Uprosertib,SW1116,5.586535
52416,VE-822,SW1116,5.387091
52417,VE821,SW1116,5.41171
52418,Veliparib,SW1116,5.428316
52419,Venetoclax,SW1116,2.73316
52420,Vinblastine,SW1116,0.52946
52421,Vincristine,SW1116,2.762583
52422,Vinorelbine,SW1116,0.296894
52423,Vismodegib,SW1116,6.225297
52424,Vorinostat,SW1116,1.692215
52425,WEHI-539,SW1116,3.386341
52426,WIKI4,SW1116,4.419534
52427,Wee1 Inhibitor,SW1116,3.673299
52428,XAV939,SW1116,5.974055
52429,ZM447439,SW1116,4.011221
52430,Zoledronate,SW1116,4.254225
52431,alpha-lipoic acid,SW1116,8.249608
52432,glutathione,SW1116,8.736929
52433,5-Fluorouracil,NCIH716,6.019736
52434,5-azacytidine,NCIH716,3.519749
52435,A-366,NCIH716,5.195988
52436,ABT737,NCIH716,2.091608
52437,AGI-5198,NCIH716,6.098034
52438,AGI-6780,NCIH716,4.496919
52439,AGK2,NCIH716,3.924014
52440,AMG-319,NCIH716,4.230168
52441,AT13148,NCIH716,4.551113
52442,AZ6102,NCIH716,2.034493
52443,AZ960,NCIH716,-0.141055
52444,AZD1208,NCIH716,5.705004
52445,AZD1332,NCIH716,-1.703635
52446,AZD2014,NCIH716,2.214683
52447,AZD3759,NCIH716,4.049787
52448,AZD4547,NCIH716,-5.247272
52449,AZD5153,NCIH716,1.518587
52450,AZD5363,NCIH716,1.984999
52451,AZD5438,NCIH716,2.232486
52452,AZD5582,NCIH716,5.293766
52453,AZD5991,NCIH716,3.73067
52454,AZD6738,NCIH716,2.191102
52455,AZD7762,NCIH716,-0.835532
52456,AZD8055,NCIH716,-0.170133
52457,AZD8186,NCIH716,1.788852
52458,Acetalax,NCIH716,6.58556
52459,Afatinib,NCIH716,2.966906
52460,Afuresertib,NCIH716,2.225895
52461,Alisertib,NCIH716,0.318605
52462,Alpelisib,NCIH716,4.300246
52463,Avagacestat,NCIH716,5.101839
52464,Axitinib,NCIH716,0.108463
52465,BI-2536,NCIH716,-1.56163
52466,BIBR-1532,NCIH716,5.527599
52467,BMS-345541,NCIH716,2.782986
52468,Bleomycin (50 uM),NCIH716,6.312653
52469,Bortezomib,NCIH716,-4.842511
52470,Bosutinib,NCIH716,3.017903
52471,Bromosporine,NCIH716,3.226558
52472,Buparlisib,NCIH716,1.4993
52473,CPI-637,NCIH716,4.226091
52474,CZC24832,NCIH716,5.977216
52475,Camptothecin,NCIH716,0.335987
52476,Carmustine,NCIH716,6.972734
52477,Cediranib,NCIH716,-1.787362
52478,Cisplatin,NCIH716,4.527176
52479,Crizotinib,NCIH716,1.202223
52480,Cytarabine,NCIH716,2.619373
52481,Dabrafenib,NCIH716,4.169607
52482,Dacarbazine,NCIH716,5.422993
52483,Dactolisib,NCIH716,-0.122348
52484,Dasatinib,NCIH716,1.405061
52485,Dihydrorotenone,NCIH716,0.927402
52486,Docetaxel,NCIH716,-0.971782
52487,Doramapimod,NCIH716,4.038816
52488,EHT-1864,NCIH716,4.478884
52489,EPZ004777,NCIH716,4.952369
52490,EPZ5676,NCIH716,6.031777
52491,Elephantin,NCIH716,3.154019
52492,Entinostat,NCIH716,1.556653
52493,Entospletinib,NCIH716,3.429589
52494,Epirubicin,NCIH716,1.5857
52495,Erlotinib,NCIH716,2.517232
52496,Foretinib,NCIH716,-1.960921
52497,Fulvestrant,NCIH716,4.154141
52498,GNE-317,NCIH716,2.267681
52499,GSK-LSD1,NCIH716,3.703241
52500,GSK1904529A,NCIH716,5.002604
52501,GSK2110183B,NCIH716,2.715761
52502,GSK2578215A,NCIH716,4.97878
52503,GSK2606414,NCIH716,1.72147
52504,GSK2801,NCIH716,5.951779
52505,GSK2830371,NCIH716,4.232103
52506,GSK591,NCIH716,5.515285
52507,GW441756,NCIH716,2.989898
52508,Gallibiscoquinazole,NCIH716,1.235286
52509,Gefitinib,NCIH716,4.517668
52510,Gemcitabine,NCIH716,3.87044
52511,I-BET-762,NCIH716,3.888936
52512,I-BRD9,NCIH716,5.861989
52513,ICL-SIRT078,NCIH716,4.56975
52514,IWP-2,NCIH716,3.821153
52515,Ibrutinib,NCIH716,1.232449
52516,Ipatasertib,NCIH716,4.429537
52517,Irinotecan,NCIH716,3.16935
52518,JNK Inhibitor VIII,NCIH716,5.597772
52519,JQ1,NCIH716,1.359889
52520,KRAS (G12C) Inhibitor-12,NCIH716,4.051659
52521,KU-55933,NCIH716,4.830504
52522,L-Oxonoreleagnine,NCIH716,3.910168
52523,LCL161,NCIH716,6.127106
52524,LGK974,NCIH716,5.345267
52525,LJI308,NCIH716,5.426275
52526,LY2109761,NCIH716,5.365387
52527,Lapatinib,NCIH716,5.373763
52528,Leflunomide,NCIH716,6.193339
52529,Lenalidomide,NCIH716,6.10682
52530,Lestaurtinib,NCIH716,-1.338134
52531,Linsitinib,NCIH716,1.791488
52532,MG-132,NCIH716,-1.684555
52533,MIM1,NCIH716,3.090861
52534,MIRA-1,NCIH716,6.575115
52535,MK-1775,NCIH716,0.481665
52536,MK-2206,NCIH716,1.774771
52537,MK-8776,NCIH716,2.065663
52538,ML323,NCIH716,4.890394
52539,MN-64,NCIH716,4.834055
52540,Methotrexate,NCIH716,-2.255753
52541,Mitoxantrone,NCIH716,1.019796
52542,Motesanib,NCIH716,3.485318
52543,Mycophenolic acid,NCIH716,1.896457
52544,N-acetyl cysteine,NCIH716,9.049742
52545,NU7441,NCIH716,2.488432
52546,NVP-ADW742,NCIH716,1.922944
52547,Navitoclax,NCIH716,-0.214591
52548,Nelarabine,NCIH716,6.277506
52549,Nilotinib,NCIH716,4.339438
52550,Niraparib,NCIH716,5.662071
52551,Nutlin-3a (-),NCIH716,5.24668
52552,OF-1,NCIH716,3.822754
52553,OSI-027,NCIH716,3.762535
52554,OTX015,NCIH716,3.215223
52555,Obatoclax Mesylate,NCIH716,0.546562
52556,Olaparib,NCIH716,4.97127
52557,Osimertinib,NCIH716,2.946655
52558,Oxaliplatin,NCIH716,3.893207
52559,P22077,NCIH716,3.564395
52560,PCI-34051,NCIH716,6.054735
52561,PD0325901,NCIH716,-0.377512
52562,PD173074,NCIH716,-2.868416
52563,PFI-1,NCIH716,4.750209
52564,PFI3,NCIH716,6.127106
52565,PLX-4720,NCIH716,4.615415
52566,POMHEX,NCIH716,0.81289
52567,PRIMA-1MET,NCIH716,7.225718
52568,Paclitaxel,NCIH716,0.060773
52569,Palbociclib,NCIH716,2.072573
52570,Picolinici-acid,NCIH716,6.094157
52571,Pictilisib,NCIH716,1.457396
52572,Podophyllotoxin bromide,NCIH716,-0.726998
52573,Pyridostatin,NCIH716,4.538467
52574,RO-3306,NCIH716,4.979686
52575,RVX-208,NCIH716,5.7323
52576,Rapamycin,NCIH716,0.373766
52577,Remodelin,NCIH716,4.924979
52578,Romidepsin,NCIH716,-4.337804
52579,Rucaparib,NCIH716,3.764647
52580,Ruxolitinib,NCIH716,2.808016
52581,SB216763,NCIH716,7.057338
52582,SB590885,NCIH716,3.077536
52583,SCH772984,NCIH716,0.731876
52584,SGC-CBP30,NCIH716,5.433959
52585,SGC0946,NCIH716,3.112222
52586,Sabutoclax,NCIH716,-1.60785
52587,Sapitinib,NCIH716,5.05148
52588,Schweinfurthin A,NCIH716,0.802048
52589,Selumetinib,NCIH716,2.668494
52590,Sepantronium bromide,NCIH716,0.13608
52591,Serdemetan,NCIH716,4.324023
52592,Sinularin,NCIH716,4.064036
52593,Sorafenib,NCIH716,0.74414
52594,Staurosporine,NCIH716,-4.314843
52595,Talazoparib,NCIH716,2.440452
52596,Tamoxifen,NCIH716,5.843925
52597,Tanespimycin,NCIH716,-1.117718
52598,Taselisib,NCIH716,1.698002
52599,Telomerase Inhibitor IX,NCIH716,0.723756
52600,Temozolomide,NCIH716,7.766424
52601,Temsirolimus,NCIH716,2.239506
52602,Teniposide,NCIH716,1.758726
52603,Topotecan,NCIH716,3.709502
52604,Trametinib,NCIH716,-2.05904
52605,UMI-77,NCIH716,5.307496
52606,UNC0379,NCIH716,3.789696
52607,UNC0638,NCIH716,5.288615
52608,Ulixertinib,NCIH716,0.849215
52609,Uprosertib,NCIH716,2.508591
52610,VE-822,NCIH716,5.433959
52611,VE821,NCIH716,4.548984
52612,Veliparib,NCIH716,5.851236
52613,Venetoclax,NCIH716,4.540728
52614,Vinblastine,NCIH716,-1.81962
52615,Vincristine,NCIH716,-0.935523
52616,Vinorelbine,NCIH716,-1.925504
52617,Vismodegib,NCIH716,5.19655
52618,Vorinostat,NCIH716,2.393639
52619,WEHI-539,NCIH716,4.789882
52620,WIKI4,NCIH716,4.860605
52621,Wee1 Inhibitor,NCIH716,2.941641
52622,XAV939,NCIH716,5.101282
52623,ZM447439,NCIH716,1.264046
52624,Zoledronate,NCIH716,4.410039
52625,alpha-lipoic acid,NCIH716,8.620312
52626,glutathione,NCIH716,10.285989
52627,5-Fluorouracil,SNU423,4.392489
52628,5-azacytidine,SNU423,4.121773
52629,A-366,SNU423,5.593987
52630,ABT737,SNU423,2.7246
52631,AGI-5198,SNU423,5.694291
52632,AGI-6780,SNU423,5.353768
52633,AGK2,SNU423,4.818433
52634,AMG-319,SNU423,4.141371
52635,AT13148,SNU423,3.286459
52636,AZ6102,SNU423,2.260775
52637,AZ960,SNU423,1.968308
52638,AZD1208,SNU423,4.992147
52639,AZD1332,SNU423,5.079181
52640,AZD2014,SNU423,2.065277
52641,AZD3759,SNU423,4.110876
52642,AZD4547,SNU423,4.725272
52643,AZD5153,SNU423,2.424326
52644,AZD5363,SNU423,2.799964
52645,AZD5438,SNU423,2.150748
52646,AZD5582,SNU423,1.285906
52647,AZD5991,SNU423,4.59245
52648,AZD6738,SNU423,3.313546
52649,AZD7762,SNU423,0.405117
52650,AZD8055,SNU423,-1.005672
52651,AZD8186,SNU423,2.818113
52652,Acetalax,SNU423,6.579111
52653,Afatinib,SNU423,2.061228
52654,Afuresertib,SNU423,2.686315
52655,Alisertib,SNU423,2.902749
52656,Alpelisib,SNU423,3.261566
52657,Avagacestat,SNU423,5.9259
52658,Axitinib,SNU423,5.326671
52659,BI-2536,SNU423,0.401183
52660,BIBR-1532,SNU423,5.357983
52661,BMS-345541,SNU423,4.654735
52662,Bleomycin (50 uM),SNU423,5.742115
52663,Bortezomib,SNU423,-4.505866
52664,Bosutinib,SNU423,4.177007
52665,Bromosporine,SNU423,1.480574
52666,Buparlisib,SNU423,1.533729
52667,CPI-637,SNU423,4.231696
52668,CZC24832,SNU423,3.738814
52669,Camptothecin,SNU423,-1.356123
52670,Carmustine,SNU423,4.839052
52671,Cediranib,SNU423,2.092286
52672,Cisplatin,SNU423,3.653204
52673,Crizotinib,SNU423,2.450398
52674,Cytarabine,SNU423,2.504384
52675,Dabrafenib,SNU423,6.150925
52676,Dacarbazine,SNU423,6.659772
52677,Dactolisib,SNU423,-1.68546
52678,Daporinad,SNU423,-4.416201
52679,Dasatinib,SNU423,0.069478
52680,Dihydrorotenone,SNU423,2.501647
52681,Docetaxel,SNU423,-3.012702
52682,Doramapimod,SNU423,5.88519
52683,EHT-1864,SNU423,5.744788
52684,EPZ004777,SNU423,5.873202
52685,EPZ5676,SNU423,6.320898
52686,Elephantin,SNU423,2.191746
52687,Entinostat,SNU423,3.268537
52688,Entospletinib,SNU423,2.827005
52689,Epirubicin,SNU423,-1.044844
52690,Erlotinib,SNU423,4.482606
52691,Foretinib,SNU423,0.76437
52692,Fulvestrant,SNU423,3.961329
52693,GNE-317,SNU423,0.587192
52694,GSK-LSD1,SNU423,2.892116
52695,GSK1904529A,SNU423,5.289772
52696,GSK2110183B,SNU423,2.361136
52697,GSK2578215A,SNU423,5.531543
52698,GSK2606414,SNU423,5.101981
52699,GSK2801,SNU423,5.471996
52700,GSK2830371,SNU423,6.17731
52701,GSK591,SNU423,6.279833
52702,GW441756,SNU423,4.415066
52703,Gallibiscoquinazole,SNU423,3.561563
52704,Gefitinib,SNU423,4.387153
52705,Gemcitabine,SNU423,0.294556
52706,I-BET-762,SNU423,3.048369
52707,I-BRD9,SNU423,4.685482
52708,ICL-SIRT078,SNU423,4.668425
52709,IWP-2,SNU423,3.266283
52710,Ibrutinib,SNU423,4.938376
52711,Ipatasertib,SNU423,3.895769
52712,Irinotecan,SNU423,3.43631
52713,JNK Inhibitor VIII,SNU423,6.046261
52714,JQ1,SNU423,3.269097
52715,KRAS (G12C) Inhibitor-12,SNU423,6.396107
52716,KU-55933,SNU423,6.026865
52717,L-Oxonoreleagnine,SNU423,3.700495
52718,LCL161,SNU423,4.648945
52719,LGK974,SNU423,6.170989
52720,LJI308,SNU423,6.57971
52721,LY2109761,SNU423,6.087996
52722,Lapatinib,SNU423,4.208995
52723,Leflunomide,SNU423,6.170676
52724,Lenalidomide,SNU423,6.124404
52725,Lestaurtinib,SNU423,1.074696
52726,Linsitinib,SNU423,4.964093
52727,MG-132,SNU423,-1.480612
52728,MIM1,SNU423,5.530915
52729,MIRA-1,SNU423,5.248014
52730,MK-1775,SNU423,0.636028
52731,MK-2206,SNU423,2.733119
52732,MK-8776,SNU423,4.36705
52733,ML323,SNU423,5.937201
52734,MN-64,SNU423,5.644218
52735,Methotrexate,SNU423,-1.577459
52736,Mitoxantrone,SNU423,1.10977
52737,Motesanib,SNU423,6.091415
52738,Mycophenolic acid,SNU423,2.52849
52739,N-acetyl cysteine,SNU423,10.573943
52740,NU7441,SNU423,3.313232
52741,NVP-ADW742,SNU423,2.334279
52742,Navitoclax,SNU423,0.668547
52743,Nelarabine,SNU423,6.040673
52744,Nilotinib,SNU423,5.033862
52745,Niraparib,SNU423,3.552429
52746,Nutlin-3a (-),SNU423,5.109265
52747,OF-1,SNU423,5.86264
52748,OSI-027,SNU423,4.688431
52749,OTX015,SNU423,2.374947
52750,Obatoclax Mesylate,SNU423,0.04247
52751,Olaparib,SNU423,5.061556
52752,Osimertinib,SNU423,3.302159
52753,Oxaliplatin,SNU423,5.692844
52754,P22077,SNU423,5.696179
52755,PCI-34051,SNU423,3.258072
52756,PD0325901,SNU423,2.117326
52757,PD173074,SNU423,4.074168
52758,PFI-1,SNU423,4.367202
52759,PFI3,SNU423,4.656564
52760,PLX-4720,SNU423,4.855331
52761,POMHEX,SNU423,1.559201
52762,PRIMA-1MET,SNU423,2.417976
52763,Paclitaxel,SNU423,-1.903356
52764,Palbociclib,SNU423,4.709534
52765,Picolinici-acid,SNU423,4.366967
52766,Pictilisib,SNU423,1.498379
52767,Podophyllotoxin bromide,SNU423,-0.891693
52768,Pyridostatin,SNU423,3.804749
52769,RO-3306,SNU423,3.725684
52770,RVX-208,SNU423,4.130261
52771,Rapamycin,SNU423,-1.396492
52772,Romidepsin,SNU423,-5.712755
52773,Rucaparib,SNU423,4.964608
52774,Ruxolitinib,SNU423,6.061664
52775,SB216763,SNU423,5.599187
52776,SB590885,SNU423,5.460803
52777,SCH772984,SNU423,2.994673
52778,SGC-CBP30,SNU423,2.798314
52779,SGC0946,SNU423,2.790879
52780,Sabutoclax,SNU423,-0.16529
52781,Sapitinib,SNU423,5.477471
52782,Schweinfurthin A,SNU423,1.514951
52783,Selumetinib,SNU423,4.496796
52784,Sepantronium bromide,SNU423,-5.409834
52785,Serdemetan,SNU423,4.330875
52786,Sinularin,SNU423,2.008251
52787,Sorafenib,SNU423,4.110139
52788,Staurosporine,SNU423,-3.758585
52789,TW 37,SNU423,3.420568
52790,Talazoparib,SNU423,3.761062
52791,Tamoxifen,SNU423,4.698212
52792,Tanespimycin,SNU423,1.28371
52793,Taselisib,SNU423,2.26847
52794,Telomerase Inhibitor IX,SNU423,1.175053
52795,Temozolomide,SNU423,6.142616
52796,Temsirolimus,SNU423,1.317656
52797,Teniposide,SNU423,1.186858
52798,Topotecan,SNU423,0.977632
52799,Trametinib,SNU423,1.795696
52800,UMI-77,SNU423,2.746095
52801,UNC0379,SNU423,5.63417
52802,UNC0638,SNU423,2.552686
52803,Ulixertinib,SNU423,3.99711
52804,Uprosertib,SNU423,2.960758
52805,VE-822,SNU423,5.124731
52806,VE821,SNU423,6.377926
52807,Veliparib,SNU423,5.979408
52808,Venetoclax,SNU423,2.920179
52809,Vinblastine,SNU423,-4.189903
52810,Vincristine,SNU423,-2.355074
52811,Vinorelbine,SNU423,-1.882167
52812,Vismodegib,SNU423,6.090609
52813,Vorinostat,SNU423,2.142035
52814,WEHI-539,SNU423,2.728588
52815,WIKI4,SNU423,2.990674
52816,Wee1 Inhibitor,SNU423,2.704622
52817,XAV939,SNU423,3.317731
52818,ZM447439,SNU423,2.666461
52819,Zoledronate,SNU423,3.171288
52820,alpha-lipoic acid,SNU423,7.71046
52821,glutathione,SNU423,9.64976
52822,5-Fluorouracil,NCIH1792,2.595809
52823,5-azacytidine,NCIH1792,1.458447
52824,A-366,NCIH1792,3.636381
52825,ABT737,NCIH1792,1.368065
52826,AGI-5198,NCIH1792,4.183267
52827,AGI-6780,NCIH1792,3.330189
52828,AGK2,NCIH1792,2.495339
52829,AMG-319,NCIH1792,4.968516
52830,AT13148,NCIH1792,4.563347
52831,AZ6102,NCIH1792,2.355217
52832,AZ960,NCIH1792,0.141028
52833,AZD1208,NCIH1792,5.123588
52834,AZD1332,NCIH1792,3.161221
52835,AZD2014,NCIH1792,2.472732
52836,AZD3759,NCIH1792,2.902947
52837,AZD4547,NCIH1792,3.369349
52838,AZD5153,NCIH1792,0.733145
52839,AZD5363,NCIH1792,3.317533
52840,AZD5438,NCIH1792,1.157037
52841,AZD5582,NCIH1792,2.515654
52842,AZD5991,NCIH1792,4.965146
52843,AZD6738,NCIH1792,1.738128
52844,AZD7762,NCIH1792,-0.416949
52845,AZD8055,NCIH1792,-2.100698
52846,AZD8186,NCIH1792,3.220731
52847,Acetalax,NCIH1792,6.323275
52848,Afatinib,NCIH1792,1.729478
52849,Afuresertib,NCIH1792,2.308575
52850,Alisertib,NCIH1792,0.904998
52851,Alpelisib,NCIH1792,2.835327
52852,Avagacestat,NCIH1792,5.364467
52853,Axitinib,NCIH1792,3.482571
52854,BI-2536,NCIH1792,-3.644515
52855,BIBR-1532,NCIH1792,4.046771
52856,BMS-345541,NCIH1792,2.510522
52857,Bleomycin (50 uM),NCIH1792,1.300271
52858,Bortezomib,NCIH1792,-3.267527
52859,Bosutinib,NCIH1792,1.383985
52860,Bromosporine,NCIH1792,1.947351
52861,Buparlisib,NCIH1792,0.401147
52862,CPI-637,NCIH1792,4.016117
52863,CZC24832,NCIH1792,5.082039
52864,Camptothecin,NCIH1792,-3.231909
52865,Carmustine,NCIH1792,6.317284
52866,Cediranib,NCIH1792,1.588811
52867,Cisplatin,NCIH1792,2.311382
52868,Crizotinib,NCIH1792,1.580749
52869,Cytarabine,NCIH1792,1.479262
52870,Dabrafenib,NCIH1792,4.243932
52871,Dacarbazine,NCIH1792,5.774125
52872,Dactolisib,NCIH1792,-2.929073
